Marca_Temporal,ID_Unico,Texto,Texto_Limpio,Longitud_Tokens
5/3/2024 16:49:47,UBXXESOE,"Dolor de cabeza, temblor en las piernas, sudoración en las manos.","Dolor de cabeza, temblor en las piernas, sudoración en las manos.",20
5/7/2024 16:14:01,DLCOTDB3,"Estres, que a veces conlleva dolor de cabeza y caspa.","Estres, que a veces conlleva dolor de cabeza y caspa.",16
5/7/2024 17:52:41,73E51Z9Y,Dejo de comer porque se me va el apetito o por el contrario tiendo a comer mucho por la ansiedad ,Dejo de comer porque se me va el apetito o por el contrario tiendo a comer mucho por la ansiedad,26
5/8/2024 0:16:33,NZNKVJN5,Dolor de cabeza ,Dolor de cabeza,4
5/9/2024 13:11:23,K34YLW69,Sudor ,Sudor,2
5/9/2024 13:19:18,9NUZ5PKN,Nervios y angustia ,Nervios y angustia,7
5/9/2024 13:20:19,QXWPZ23V,Me pongo nervioso y se me acelera el corazón o revuelve el estómago ,Me pongo nervioso y se me acelera el corazón o revuelve el estómago,21
5/9/2024 13:26:41,97RWBCRJ,"Una presión en el pecho, y no sentirme tranquilo ","Una presión en el pecho, y no sentirme tranquilo",15
5/9/2024 13:37:30,G63ZMG4B,Cuando no puedo completar trabajos,Cuando no puedo completar trabajos,6
5/9/2024 13:48:45,GL74ZXRL,"dolor de cabeza, dolor de estomago a veces","dolor de cabeza, dolor de estomago a veces",11
5/9/2024 14:22:33,VXWOTMTO,"Aumento del ritmo cardiaco, sudoración etc.","Aumento del ritmo cardiaco, sudoración etc.",13
5/9/2024 14:27:31,7QQDXHQ7,"Me duele el estómago, quiero gritar, tengo tanta ansiedad que muevo la cabeza con mi ha regularidad. Lo peor es que al tener esto, puedo enfermarme.","Me duele el estómago, quiero gritar, tengo tanta ansiedad que muevo la cabeza con mi ha regularidad. Lo peor es que al tener esto, puedo enfermarme.",46
5/9/2024 14:34:45,WW1GHWY1,Ser muy pensativo ,Ser muy pensativo,4
5/9/2024 14:35:17,4F5JZDBC,Sudor ,Sudor,2
5/9/2024 16:15:48,9OS9PHYF,Me da hambre y siento inquietud en todo el cuerpo,Me da hambre y siento inquietud en todo el cuerpo,14
5/9/2024 17:35:34,16RK386Y,0 concentración y manos sudorosas  ,0 concentración y manos sudorosas,7
5/9/2024 18:29:23,1RKPWNBF,"Se cierra la garganta, me escurre sudor por los ojos, tiemblo. ","Se cierra la garganta, me escurre sudor por los ojos, tiemblo.",22
5/9/2024 18:31:44,BQK35SUL,Sudar mucho,Sudar mucho,3
5/9/2024 18:46:39,3G5WW5TD,"Me salen granitos, sudo, no me siento con energía ","Me salen granitos, sudo, no me siento con energía",15
5/9/2024 19:30:55,4L83S1WU,"Confusión, dolor de cabeza, insomnio","Confusión, dolor de cabeza, insomnio",10
5/9/2024 22:04:15,1OGWU084,Dolor de cabeza,Dolor de cabeza,4
5/10/2024 13:59:01,IPYENR3M,"Inquietud general, calor, dolor de cabeza, sueño.","Inquietud general, calor, dolor de cabeza, sueño.",13
5/10/2024 15:00:27,XTINAGL2,Dolor de cabeza y dolor en la espalda.,Dolor de cabeza y dolor en la espalda.,12
5/10/2024 15:20:56,PJEM9DJR,"dolor de cabeza, cansancio","dolor de cabeza, cansancio",7
5/10/2024 16:27:26,90SG09DL,"Ansiedad, calor, entumecimineto del cuerpo un poco de sudor","Ansiedad, calor, entumecimineto del cuerpo un poco de sudor",18
5/10/2024 19:40:06,ZO6GKY6S,"Escalofríos, ansiedad y ganas de huir","Escalofríos, ansiedad y ganas de huir",15
5/10/2024 22:31:28,S45KT7YO,Me siento muy cansado y con poca paciencia,Me siento muy cansado y con poca paciencia,12
5/12/2024 0:48:52,T6C4YU2L,"frío, calor, mareo, asco y náuseas","frío, calor, mareo, asco y náuseas",13
5/12/2024 20:18:00,9TQIQ8J0,Me da calor y empiezo a sudar,Me da calor y empiezo a sudar,10
5/12/2024 20:47:26,QOKLYQJZ,Ninguna,Ninguna,3
5/13/2024 9:54:13,AR2SHENR,"Sudoración, ansiedad y espasmos involuntarios ","Sudoración, ansiedad y espasmos involuntarios",15
5/13/2024 18:24:51,MXD2BDEN,Ira o tristeza,Ira o tristeza,4
5/13/2024 20:32:28,I9HEYDJ0,Ansiedad,Ansiedad,3
5/13/2024 20:43:31,C2VL95E5,"Calor, cansancio, ganas de vomitar, cuerpo tembloroso.","Calor, cansancio, ganas de vomitar, cuerpo tembloroso.",19
5/13/2024 20:44:20,YOP5JWEP,NERVIOS Y ANGUSTIA ,NERVIOS Y ANGUSTIA,10
5/13/2024 20:46:18,YG3TTUE9,Sensacion de cosquilleo en el pecho,Sensacion de cosquilleo en el pecho,11
5/13/2024 22:36:11,ZOYW0DWU,Dolor de cabeza ,Dolor de cabeza,4
5/14/2024 10:02:00,V5J3IP8N,Piel de gallina ,Piel de gallina,5
5/15/2024 20:14:17,E4EGEZ1X,Sudoración excesiva en las manos y tics nerviosos discretos en la pierna.,Sudoración excesiva en las manos y tics nerviosos discretos en la pierna.,23
5/15/2024 20:43:29,DJWQSCW2,Bastante enojo y coraje con tics nerviosos,Bastante enojo y coraje con tics nerviosos,13
5/15/2024 21:34:45,3KRGQIMS,"Dolor de estómago, fatiga, y baja retención en el aprendizaje ya que no puedo concentrarme bien, ","Dolor de estómago, fatiga, y baja retención en el aprendizaje ya que no puedo concentrarme bien,",30
5/15/2024 22:02:58,0K4CZRKQ,"Dolor de cabeza, cansancio","Dolor de cabeza, cansancio",8
5/15/2024 23:23:27,5GRMSXOF,"Comezón, muerdo mis uñas y siento calor ","Comezón, muerdo mis uñas y siento calor",13
5/16/2024 0:26:26,TDU8A4SC,Muchos nervios y dolor de ojos ,Muchos nervios y dolor de ojos,7
5/16/2024 0:29:08,QN6SP8W7,Nerviosismo y estrés ,Nerviosismo y estrés,7
5/16/2024 0:35:07,CHNLHC6X,"Sudoración, ansiedad","Sudoración, ansiedad",7
5/16/2024 0:55:45,IX724P8G,"a veces pueden ser dolores de cabeza, pero ya cuando este estresado, a veces también puede ser de que sienta una pequeña presión en el pecho y un poco ansioso, todo depende de la situación donde este alimentando mi preocupación","a veces pueden ser dolores de cabeza, pero ya cuando este estresado, a veces también puede ser de que sienta una pequeña presión en el pecho y un poco ansioso, todo depende de la situación donde este alimentando mi preocupación",54
5/16/2024 1:13:18,B05YDAZ0,"Dolor de cabeza, movimiento rápido de piernas y tocó muchos mis manos.","Dolor de cabeza, movimiento rápido de piernas y tocó muchos mis manos.",17
5/16/2024 1:41:10,AJKRH064,"Respiración elevada, fatiga, desesperación, ganas de llorar","Respiración elevada, fatiga, desesperación, ganas de llorar",17
5/16/2024 1:44:31,1RHBUABD,Sensación de angustia en el pecho y dolor de cabeza,Sensación de angustia en el pecho y dolor de cabeza,14
5/16/2024 1:45:41,86IH30I7,"Debilitamiento físico, cansancio.","Debilitamiento físico, cansancio.",10
5/16/2024 7:20:37,7SV40TFC,"Me tiembla el cuerpo, siento frío y mucha ansiedad en todo el cuerpo ","Me tiembla el cuerpo, siento frío y mucha ansiedad en todo el cuerpo",19
5/16/2024 8:27:32,G2H8Q8RA,A veces el morderme suavemente el interior de mi boca ,A veces el morderme suavemente el interior de mi boca,14
5/16/2024 8:38:22,JC7G5EHG,"Dolor de cabeza, dolor de cuello y algunas veces me pongo nerviosa ","Dolor de cabeza, dolor de cuello y algunas veces me pongo nerviosa",18
5/16/2024 8:46:06,91VK19HH,"Tensión en el cuerpo, necesidad de mover la pierna","Tensión en el cuerpo, necesidad de mover la pierna",13
5/16/2024 9:12:26,KCXYQUUD,Cansancio y con un sentimiento de culpa,Cansancio y con un sentimiento de culpa,10
5/16/2024 9:19:48,X7WQGQMT,La ansiedad ,La ansiedad,4
5/16/2024 9:36:26,BLO78S1C,Estres,Estres,2
5/16/2024 9:59:21,8MM32FBW,"Dolor de cabeza, ansiedad ","Dolor de cabeza, ansiedad",8
5/16/2024 10:42:34,PYVXS5Y5,Algunas veces dolor de cabeza o dificultad para conciliar el sueño ,Algunas veces dolor de cabeza o dificultad para conciliar el sueño,15
5/16/2024 11:30:00,DJRCLO8P,ansiedad y preocupacion exagerada,ansiedad y preocupacion exagerada,11
5/16/2024 12:00:29,ZJWB22YX,"dolor de cabeza, dolor de estomago y dolor de hombro","dolor de cabeza, dolor de estomago y dolor de hombro",14
5/16/2024 12:53:47,3EAZ56FK,"Ganas de vomitar, inflamación en el estómago ","Ganas de vomitar, inflamación en el estómago",15
5/16/2024 13:11:17,ZT2GVR76,"Ocasionalmente me da un Tick en el ojo  cuando estoy preocupado, también dejo de dormir por que sobre pienso mucho las cosas . Y puede que este de mal humor , ya que estoy pensando en como resolver esa situacIón y me empiezo a estresar.","Ocasionalmente me da un Tick en el ojo cuando estoy preocupado, también dejo de dormir por que sobre pienso mucho las cosas . Y puede que este de mal humor , ya que estoy pensando en como resolver esa situacIón y me empiezo a estresar.",68
5/16/2024 13:25:14,614O6Y4I,"Escalofrios, dolor de estomago","Escalofrios, dolor de estomago",10
5/16/2024 13:45:24,14XGFLGK,"Cansancio,dolor de cabeza, estres, fatiga y a veces mareo.","Cansancio,dolor de cabeza, estres, fatiga y a veces mareo.",19
5/16/2024 13:54:46,CKOKU9P4,Me siento con demasiado estrés y me duele la cabeza o también irritado o mal humor,Me siento con demasiado estrés y me duele la cabeza o también irritado o mal humor,21
5/16/2024 16:56:55,BGD4M2IP,Ansiedad y Nerviosismo,Ansiedad y Nerviosismo,8
5/16/2024 16:57:14,KGOL6JXH,"Estres, dolor de cabeza, cansancio","Estres, dolor de cabeza, cansancio",10
5/16/2024 17:16:08,V6MYHJGB,"Nerviosismo, dolor de cabeza, cansancio, gases.","Nerviosismo, dolor de cabeza, cansancio, gases.",15
5/17/2024 0:16:31,JZEC253P,tensión en el pecho,tensión en el pecho,5
5/17/2024 0:54:15,Y29P2VU6,"Frío, nervios","Frío, nervios",5
5/17/2024 1:12:43,ORL0OVLI,"Ritmo cardíaco más elevado, me tiemblan las manos ","Ritmo cardíaco más elevado, me tiemblan las manos",15
5/17/2024 2:06:42,9N0G1GM1,"Ganas de dormir, cansancio.","Ganas de dormir, cansancio.",10
5/17/2024 2:32:37,8TO1OH28,me sudan horrible las manos y siento que me duele el pecho,me sudan horrible las manos y siento que me duele el pecho,18
5/17/2024 8:59:10,MCPCHOLY,Sudor ,Sudor,2
5/17/2024 9:32:45,J4TCSVW0,"Ansiedad, me como las uñas, quiero estar solo pensando","Ansiedad, me como las uñas, quiero estar solo pensando",16
5/17/2024 9:44:25,UNBMV59R,"Principalmente cosquilleo en el cuerpo, debilidad en el cuerpo y ojos llorosos ","Principalmente cosquilleo en el cuerpo, debilidad en el cuerpo y ojos llorosos",20
5/17/2024 10:34:41,2CMHRG7X,respiración acelerada y mareo,respiración acelerada y mareo,9
5/17/2024 10:45:56,AYNOOGEB,"Cansancio, sudor, nerviosismo","Cansancio, sudor, nerviosismo",10
5/17/2024 10:55:25,ICZPD6VE,"Sensación de vacío, escalofríos, a veces ligeros mareos, sensación de desconexión con la realidad, me suelo poner nervioso y mis movimientos pueden llegar a ser más torpes de los normal. Suelo realizar más stimming del normal.","Sensación de vacío, escalofríos, a veces ligeros mareos, sensación de desconexión con la realidad, me suelo poner nervioso y mis movimientos pueden llegar a ser más torpes de los normal. Suelo realizar más stimming del normal.",62
5/17/2024 11:40:20,KXHR1RPU,"Escalofríos, ansiedad y comezón","Escalofríos, ansiedad y comezón",12
5/20/2024 1:29:54,7PFSQZGK,"Me salen ronchas y granitos por todo el cuerpo, además me bajan las defensas y mis niveles hormonales se vuelven anormales","Me salen ronchas y granitos por todo el cuerpo, además me bajan las defensas y mis niveles hormonales se vuelven anormales",33
5/20/2024 8:07:43,RK9BOLBA,"Comienzo a transpirar, se me seca la boca y cambia mi expresión. ","Comienzo a transpirar, se me seca la boca y cambia mi expresión.",18
5/22/2024 19:49:00,AI6RPUWX,Cansancio ,Cansancio,3
5/24/2024 11:34:36,KIBDSKF6,"En mi pecho se siente como si se estuviera contrayendo, junto con nerviosismo","En mi pecho se siente como si se estuviera contrayendo, junto con nerviosismo",21
5/24/2024 19:04:24,19QO0M44,Sudoración ,Sudoración,3
6/12/2024 18:05:58,I01P7HCR,"dolor de cabeza, dolor de espalda, dolor de ojos y agotamiento.","dolor de cabeza, dolor de espalda, dolor de ojos y agotamiento.",18
