Marca_Temporal,ID_Unico,Texto,Texto_Limpio,Longitud_Tokens
4/25/2024 19:33:43,UBSR9VC8,"En el trabajo, cuando tengo mucha tarea l olvido hacerla y deudas","En el trabajo, cuando tengo mucha tarea l olvido hacerla y deudas",17
4/25/2024 19:38:25,W8ILZE4K,Algunas actitudes/acciones de las personas pueden llegar a molestarme y me suelo estresar al intentar realizar demasiadas cosas sin ir concluyendolas o en situaciones que me causen incomodidad.,Algunas actitudes/acciones de las personas pueden llegar a molestarme y me suelo estresar al intentar realizar demasiadas cosas sin ir concluyendolas o en situaciones que me causen incomodidad.,45
4/25/2024 19:49:50,ONSV8AYQ,cuando no puedo resolver problemas y cuando pienso en las cosas que puede haber hecho mejor ,cuando no puedo resolver problemas y cuando pienso en las cosas que puede haber hecho mejor,19
4/25/2024 20:20:12,OY7Q1STH,Trabajo y escuela ,Trabajo y escuela,4
4/25/2024 21:18:09,A9SQ6NWO,"Cuando no comprendo algo, cuando me excluyen","Cuando no comprendo algo, cuando me excluyen",11
4/25/2024 21:55:05,1C8YLNRI,Al ser minimizado ,Al ser minimizado,5
4/25/2024 22:01:24,U8GAYRZ7,Cuando realizo grandes pagos y veo que me faltan las facturas y me sobra todo un mes por delante. Cuando una persona sobrepasa mis limites.,Cuando realizo grandes pagos y veo que me faltan las facturas y me sobra todo un mes por delante. Cuando una persona sobrepasa mis limites.,34
4/26/2024 6:49:03,F65E8SEA,"Honestamente me siento molesta en diversas situaciones pero he notado que es más frecuente cuando no me gusta la actitud de una persona, por otro lado siento estrés mayormente cuando siento que no puedo resolver algo, pero últimamente he sido capaz de pedir ayuda si algo es realmente complicado para mí ","Honestamente me siento molesta en diversas situaciones pero he notado que es más frecuente cuando no me gusta la actitud de una persona, por otro lado siento estrés mayormente cuando siento que no puedo resolver algo, pero últimamente he sido capaz de pedir ayuda si algo es realmente complicado para mí",68
4/26/2024 10:01:08,16UOLNVY,"Cunado no logro hacer tarea o cuando algo me sale mal, ya sea cocinando o arreglando algo.","Cunado no logro hacer tarea o cuando algo me sale mal, ya sea cocinando o arreglando algo.",24
4/26/2024 10:39:25,D1S2USQV,Cuando me siento presionado por hacer algo,Cuando me siento presionado por hacer algo,10
4/26/2024 11:14:18,83ECQ6P2,"Cuando las personas cercanas a mí no muestran sinceridad, recuerdo preguntar una cosa escuchar una respuesta en un futuro volver a preguntar y escuchar otra respuesta diferente eso me molesta y me estreso por los innumerables pensamientos que me abruman de no lograr las cosas, de no poder llevar una relación.","Cuando las personas cercanas a mí no muestran sinceridad, recuerdo preguntar una cosa escuchar una respuesta en un futuro volver a preguntar y escuchar otra respuesta diferente eso me molesta y me estreso por los innumerables pensamientos que me abruman de no lograr las cosas, de no poder llevar una relación.",72
4/26/2024 11:50:56,LS7WFV2B,Cuando no puedo resolver algo a tiempo o se me compara con alguien o algo.,Cuando no puedo resolver algo a tiempo o se me compara con alguien o algo.,18
4/26/2024 12:56:50,OAZ5FC8A,Cuando me pasa algo trágico por culpa mía o en algunos casos por culpa de otras personas ,Cuando me pasa algo trágico por culpa mía o en algunos casos por culpa de otras personas,20
4/26/2024 13:17:38,DCV5DO3V,Cuando no entiendo algo,Cuando no entiendo algo,5
4/26/2024 13:22:06,STTZ7KC4,"Cuando no me salen las cosas como esperaba después de trabajar duro, o cuando se acumulan pendientes tanto personales como escolares ","Cuando no me salen las cosas como esperaba después de trabajar duro, o cuando se acumulan pendientes tanto personales como escolares",28
4/26/2024 13:24:46,BNMM9UFQ,"Cuando tengo una gran carga de trabajo, especialmente en equipo, y considero que no hay un aporte equitativo. ","Cuando tengo una gran carga de trabajo, especialmente en equipo, y considero que no hay un aporte equitativo.",26
4/26/2024 13:25:21,TA1NU1V7,"Cuando no me salen las cosas
",Cuando no me salen las cosas,7
4/26/2024 13:25:59,UGTBZ7P3,Casi todo el día ,Casi todo el día,5
4/26/2024 13:40:10,SOQQDFEW,Cuando no salen las cosas por más que intentes de una o otra forma reparar ,Cuando no salen las cosas por más que intentes de una o otra forma reparar,18
4/26/2024 13:49:23,0A63PM6K,"Cuando las cosas no están bajo mi control, o sea, dependen de terceros. 
Por lo general no me enojo y no exploto de ira. ","Cuando las cosas no están bajo mi control, o sea, dependen de terceros. Por lo general no me enojo y no exploto de ira.",33
4/26/2024 13:50:36,X0GVR7CK,"Comunicación inefectiva, actos irracionales ","Comunicación inefectiva, actos irracionales",12
4/26/2024 13:54:03,19NLQDKA,"La verdad tengo mucha paciencia, es muy difícil hacerme enojar pero cuando me insisten muy seguido o me repiten mucho algo me enojo ","La verdad tengo mucha paciencia, es muy difícil hacerme enojar pero cuando me insisten muy seguido o me repiten mucho algo me enojo",32
4/26/2024 13:57:41,2E2IMZRO,Cuando tengo hambre o cuando estoy muy consentrado y me distraen,Cuando tengo hambre o cuando estoy muy consentrado y me distraen,17
4/26/2024 14:10:39,21X2D6PW,Cuando no tengo dinero ,Cuando no tengo dinero,5
4/26/2024 14:18:29,GP42KD2C,Cuando no me salen las cosas.,Cuando no me salen las cosas.,8
4/26/2024 14:32:36,27WD6UH2,"En la escuela, hay trabajos o proyectos que son muy tediosos o difíciles de hacer, que quitan mucho tiempo y solo te estresan/frustran","En la escuela, hay trabajos o proyectos que son muy tediosos o difíciles de hacer, que quitan mucho tiempo y solo te estresan/frustran",35
4/26/2024 14:33:09,4TF29YIO,"Cuando paso alguna situación de riesgo, malentendidos o cuando tengo problemas con alguna otra persona ","Cuando paso alguna situación de riesgo, malentendidos o cuando tengo problemas con alguna otra persona",19
4/26/2024 14:35:23,UZNBAHRB,"Cuando algo no me sale bien o tengo algo atrasado, o la vida no fluye como debe ","Cuando algo no me sale bien o tengo algo atrasado, o la vida no fluye como debe",22
4/26/2024 14:50:06,87RRAHBJ,"Estresado, cuando rompí la tele
Molesto, cuando ","Estresado, cuando rompí la tele Molesto, cuando",13
4/26/2024 15:01:39,EYYTA3LD,Al interactuar con las personas,Al interactuar con las personas,7
4/26/2024 15:35:25,W49IM590,En semana de evaluación ,En semana de evaluación,6
4/26/2024 16:54:59,7HKJBSVI,Cada vez que debo realizar un trabajo escolar,Cada vez que debo realizar un trabajo escolar,9
4/26/2024 16:57:51,41U4SDTP,Cuando tengo mucha tarea,Cuando tengo mucha tarea,5
4/26/2024 17:05:18,25DC2F4Q,Con la falta de comunicación y comprensión por parte de mi familia ,Con la falta de comunicación y comprensión por parte de mi familia,14
4/26/2024 17:07:40,PPI1SV0E,Cuando a veces no me cumplo a mí mismo y fallo al imponerme una disciplina,Cuando a veces no me cumplo a mí mismo y fallo al imponerme una disciplina,19
4/26/2024 18:22:59,KQGSATHF,Cuando se me juntan labores o veo que va a pasar algo inminente que me va a afectar,Cuando se me juntan labores o veo que va a pasar algo inminente que me va a afectar,23
4/26/2024 20:27:53,3ZF411GH,"En momentos donde soy ignorado, o cuando no logro comprender algo de la escuela ","En momentos donde soy ignorado, o cuando no logro comprender algo de la escuela",19
4/28/2024 12:04:28,5CYE0BRU,Cuándo sucede algo inesperado que me hace fallar en algo o perder el tiempo ,Cuándo sucede algo inesperado que me hace fallar en algo o perder el tiempo,21
4/28/2024 17:44:49,43K4VHCP,Cuando las cosas no me salen,Cuando las cosas no me salen,7
4/28/2024 22:35:59,FA8HZ0ZJ,Al detectar injusticias,Al detectar injusticias,5
4/29/2024 9:09:29,KFH9XJ94,Cuando no duermo bien,Cuando no duermo bien,5
4/29/2024 13:24:37,7I9KZQ70,"Cuando sucede algo que no me parece, que me retrasa o me afecta en el mal sentido personalmente","Cuando sucede algo que no me parece, que me retrasa o me afecta en el mal sentido personalmente",22
4/29/2024 13:26:44,TBIDV696,Cuando no puedo tomar el control de las cosas. ,Cuando no puedo tomar el control de las cosas.,11
4/29/2024 13:30:35,BR14PE8E,"Entrega de proyectos finales, busqueda de trabajo","Entrega de proyectos finales, busqueda de trabajo",11
4/29/2024 13:31:46,PRUNGY5A,"Cuando las cosas no salen como quisiera, cuando me atraso en ciertos trabajos y actividades y tiendo a trabajar bajo presión.","Cuando las cosas no salen como quisiera, cuando me atraso en ciertos trabajos y actividades y tiendo a trabajar bajo presión.",29
4/29/2024 13:39:07,WHUIDLRU,"Estresado cuando no me salen bien las cosas ,aunque esto suene muy general","Estresado cuando no me salen bien las cosas ,aunque esto suene muy general",18
4/29/2024 13:40:04,442SR3BQ,Cuando no suelk expresar de manera correcta lo que siento o pienso.,Cuando no suelk expresar de manera correcta lo que siento o pienso.,20
4/29/2024 13:53:27,R5NND2PJ,"Cuando tengo una deuda, cuando no me salen las cosas y cuando la gente se porta mal conmigo","Cuando tengo una deuda, cuando no me salen las cosas y cuando la gente se porta mal conmigo",23
4/29/2024 14:03:24,S62P3R06,"Me siento estresada si debo realizar algo en equipo y veo que nadie tiene la decisión de realizar lo, me siento molesta si dicen cosas falsas acerca de mi persona o alguien que conozco y se que no lo merece. ","Me siento estresada si debo realizar algo en equipo y veo que nadie tiene la decisión de realizar lo, me siento molesta si dicen cosas falsas acerca de mi persona o alguien que conozco y se que no lo merece.",54
4/29/2024 14:05:35,VBGGGTXX,En situaciones que no puedo controlar,En situaciones que no puedo controlar,7
4/29/2024 14:21:13,YO9QP9GQ,principalmente en la escuela,principalmente en la escuela,4
4/29/2024 14:21:52,TIRMAXIL,"Cuando por más que trato de hacer algo, no me sale.","Cuando por más que trato de hacer algo, no me sale.",14
4/29/2024 14:36:58,X939VKYG,Cuando no comparto la misma idea y los demás a fuerza quieren que sea como ellos dicen ,Cuando no comparto la misma idea y los demás a fuerza quieren que sea como ellos dicen,21
4/29/2024 14:50:49,EE1OP684,"Cuando las cosas no salen bien, con respecto a lo planeado","Cuando las cosas no salen bien, con respecto a lo planeado",14
4/29/2024 15:07:54,G1NFK78R,cuando no tengo tiempo suficiente ,cuando no tengo tiempo suficiente,6
4/29/2024 16:31:34,TW29QEAI,Cuando me siento saturado de trabajo y demasiado cansado para seguir haciendolo ,Cuando me siento saturado de trabajo y demasiado cansado para seguir haciendolo,16
4/29/2024 18:47:56,EC28OB0I,Cuando hay muchos proyectos en la escuela ,Cuando hay muchos proyectos en la escuela,7
4/29/2024 23:14:46,YWDANKQ3,Semana de exámenes o cuando no me sale nada ,Semana de exámenes o cuando no me sale nada,11
4/30/2024 0:22:30,41GHNML3,Cuando tengo que hablar ,Cuando tengo que hablar,5
4/30/2024 0:30:58,ZYO6EKLW,Cuando no me salen las cosas como quiero o como lo planee,Cuando no me salen las cosas como quiero o como lo planee,15
4/30/2024 8:38:45,WLSM1SUM,Casi todo el tiempo ,Casi todo el tiempo,5
4/30/2024 10:44:29,7RSZOAWX,"Cuando no me salen bien las cosas, cuando ando a las carreras, cuando mi mejor amigo hace comentarios sobre cosas que saben que me molestan, cuando mis papás pelean y no me puedo meter, cuando mi hermano se comporta mamon","Cuando no me salen bien las cosas, cuando ando a las carreras, cuando mi mejor amigo hace comentarios sobre cosas que saben que me molestan, cuando mis papás pelean y no me puedo meter, cuando mi hermano se comporta mamon",54
4/30/2024 11:00:56,NOQASZVA,Cuando paso por un duelo y cuando discuto con alguien ,Cuando paso por un duelo y cuando discuto con alguien,12
4/30/2024 13:35:25,N9JIRQ1R,"Al despertar tarde, al olvidar algo importante, al pensar en deudas, al compararme con alguien más ","Al despertar tarde, al olvidar algo importante, al pensar en deudas, al compararme con alguien más",26
4/30/2024 14:30:58,RVJ6EPRG,Cuando no me gusta algo o algo que me irritó mucho ,Cuando no me gusta algo o algo que me irritó mucho,14
4/30/2024 18:16:40,2WMZZ63C,Cuando pienso en mi futuro y cuando tengo mucha tarea ,Cuando pienso en mi futuro y cuando tengo mucha tarea,13
4/30/2024 18:38:14,53710675,"Manejar, Explicar temas, Programar","Manejar, Explicar temas, Programar",10
4/30/2024 21:04:57,7CTEOZ0B,Cuando las cosas no salen lo planeado.,Cuando las cosas no salen lo planeado.,10
5/1/2024 8:23:10,RJYNX3WD,Cuando voy a trabajar ,Cuando voy a trabajar,5
5/1/2024 16:59:46,IRUH1G2Z,Cuando no me salen las cosas como yo quiero ,Cuando no me salen las cosas como yo quiero,11
5/1/2024 20:39:05,IYJTK4UN,"Cuando ya no tengo tiempo para hacer algo importante y necesario.
Cuando no tengo respuesta o soluciones para algunos problemas.
Cuando las personas no aceptan otro punto de vista.",Cuando ya no tengo tiempo para hacer algo importante y necesario. Cuando no tengo respuesta o soluciones para algunos problemas. Cuando las personas no aceptan otro punto de vista.,37
5/1/2024 21:34:58,J7YGJPIE,"Cuando no encuentro soluciones a problemas complejos, que tienen solucion pero no puedo ejercer solucion","Cuando no encuentro soluciones a problemas complejos, que tienen solucion pero no puedo ejercer solucion",25
5/1/2024 23:34:11,XA5DPHB3,Cuando tengo muchas cosas que hacer y no se por donde empezar ,Cuando tengo muchas cosas que hacer y no se por donde empezar,13
5/2/2024 1:19:32,6QCKW4ZX,"Tareas de la escuela o cuando tengo mucho trabajo, que no salga bien algo que planeo 
Quedar mal con la gente ","Tareas de la escuela o cuando tengo mucho trabajo, que no salga bien algo que planeo Quedar mal con la gente",28
5/2/2024 18:33:09,BHZT40UO,Cuando son situaciones que están bajo mi control.,Cuando son situaciones que están bajo mi control.,9
5/2/2024 23:42:40,Q8HPCRF0,Cuando algunas personas intento explicarles lo que deben hacer y no lo hacen y fallan en las instrucciones dadas. ,Cuando algunas personas intento explicarles lo que deben hacer y no lo hacen y fallan en las instrucciones dadas.,25
5/3/2024 9:27:43,9OCOYQ5S,Cuando planeo algo y no sale como lo espero y además hay demasiadas vueltas para completar eso,Cuando planeo algo y no sale como lo espero y además hay demasiadas vueltas para completar eso,22
5/3/2024 16:49:43,,"Cuando llego tarde, cuando me siento insegura de mis capacidades y por ende incapaz de no lograr ciertas cosas.","Cuando llego tarde, cuando me siento insegura de mis capacidades y por ende incapaz de no lograr ciertas cosas.",28
5/3/2024 16:49:47,UBXXESOE,"Cuando no puedo resolver algo, cuando la gente es grosera conmigo. Cuando tengo poco tiempo para realizar una actividad. Cuando tengo algo importante que realizar y no sé si lo estoy haciendo bien.","Cuando no puedo resolver algo, cuando la gente es grosera conmigo. Cuando tengo poco tiempo para realizar una actividad. Cuando tengo algo importante que realizar y no sé si lo estoy haciendo bien.",43
5/7/2024 16:14:01,DLCOTDB3,"Cuando no me sale las cosas que planifico, tambien si tengo mucho trabajo que se me acomula, y mas cuando me detengo en una sola tarea que no me sale y me lleva demasiado tiempo.","Cuando no me sale las cosas que planifico, tambien si tengo mucho trabajo que se me acomula, y mas cuando me detengo en una sola tarea que no me sale y me lleva demasiado tiempo.",46
5/7/2024 17:52:41,73E51Z9Y,"El ruido me molesta demasiado, así como también los gritos, la Irresponsabilidad, la impuntualidad, el desinterés, etc. ","El ruido me molesta demasiado, así como también los gritos, la Irresponsabilidad, la impuntualidad, el desinterés, etc.",35
5/8/2024 0:16:33,NZNKVJN5,Cuando las cosas no salen como lo planeo y cuando no tengo el control de las cosas,Cuando las cosas no salen como lo planeo y cuando no tengo el control de las cosas,20
5/9/2024 13:11:23,K34YLW69,En la escuela y trabajo,En la escuela y trabajo,5
5/9/2024 13:19:18,9NUZ5PKN,Planear las cosas y alguien más las estrope o cundo surgen situaciones inesperadamente ,Planear las cosas y alguien más las estrope o cundo surgen situaciones inesperadamente,21
5/9/2024 13:20:19,QXWPZ23V,Cuando las cosas no salen como me imagino o no logro hacer lo que quería ,Cuando las cosas no salen como me imagino o no logro hacer lo que quería,18
5/9/2024 13:26:41,97RWBCRJ,"Cuando no me salen las cosas como yo quiero, soy muy impaciente ","Cuando no me salen las cosas como yo quiero, soy muy impaciente",17
5/9/2024 13:37:30,G63ZMG4B,"cuando no puedo realizar una tarea rapido, cuando una persona hace bromas en momentos inoportunos o cuando tengo muchos pendieentes","cuando no puedo realizar una tarea rapido, cuando una persona hace bromas en momentos inoportunos o cuando tengo muchos pendieentes",31
5/9/2024 13:48:45,GL74ZXRL,cuando suceden cosas inesperadas o negativas en mi vida,cuando suceden cosas inesperadas o negativas en mi vida,15
5/9/2024 14:22:33,VXWOTMTO,Cuando me siento incompetente o alguna falta de respeto hacia sus habilidades,Cuando me siento incompetente o alguna falta de respeto hacia sus habilidades,17
5/9/2024 14:27:31,7QQDXHQ7,"En la escuela mayormente como he dicho con anterioridad. Siempre me preocupo por entregar las cosas a tiempo y de entregarlo lo mejor que pueda. Aunque también me estreso cuando veo fútbol y cuando mis equipos juegan partidos importantes, sí me pongo bastante nervioso.","En la escuela mayormente como he dicho con anterioridad. Siempre me preocupo por entregar las cosas a tiempo y de entregarlo lo mejor que pueda. Aunque también me estreso cuando veo fútbol y cuando mis equipos juegan partidos importantes, sí me pongo bastante nervioso.",63
5/9/2024 14:34:45,WW1GHWY1,Cuando las cosas no sales como deben de salir ,Cuando las cosas no sales como deben de salir,9
5/9/2024 14:35:17,4F5JZDBC,Con la alta temperatura del clima ,Con la alta temperatura del clima,6
5/9/2024 16:15:48,9OS9PHYF,Cuando se me olvidan cosas que tengo que hacer ,Cuando se me olvidan cosas que tengo que hacer,12
5/9/2024 17:35:34,16RK386Y,Cuando las cosas no salen bien o cuando las personas traicionan. ,Cuando las cosas no salen bien o cuando las personas traicionan.,15
5/9/2024 18:29:23,1RKPWNBF,"Cuando no me toman en cuenta. Me ignoran, me usan y cuando me callan. ","Cuando no me toman en cuenta. Me ignoran, me usan y cuando me callan.",21
5/9/2024 18:31:44,BQK35SUL,Cuando estoy en el trabajo y pienso en las tareas que tengo que llegar a hacer.,Cuando estoy en el trabajo y pienso en las tareas que tengo que llegar a hacer.,21
5/9/2024 18:46:39,3G5WW5TD,"Cuando peleo con mis hermanos, cuando no me salen las prácticas de la universidad","Cuando peleo con mis hermanos, cuando no me salen las prácticas de la universidad",17
5/9/2024 19:30:55,4L83S1WU,"Injusticias, situaciones de hipocresía, faltas de respeto y/o atención","Injusticias, situaciones de hipocresía, faltas de respeto y/o atención",20
5/9/2024 22:04:15,1OGWU084,"Me siento estresado cuando hay mucha carga de trabajo por hacer, me molesto cuando toda la responsabilidad cae sobre de mí, aún teniendo un equipo de trabajo que tiene que colaborar ","Me siento estresado cuando hay mucha carga de trabajo por hacer, me molesto cuando toda la responsabilidad cae sobre de mí, aún teniendo un equipo de trabajo que tiene que colaborar",39
5/10/2024 13:59:01,IPYENR3M,"Cuando me comparo con los demás, cuando considero que la reacción/conducta de otras personas es imprudente y afecta mi ambiente, cuando tengo que depender de los demás para concretar mis tareas.","Cuando me comparo con los demás, cuando considero que la reacción/conducta de otras personas es imprudente y afecta mi ambiente, cuando tengo que depender de los demás para concretar mis tareas.",45
5/10/2024 15:00:27,XTINAGL2,"Cuando las cosas no están saliendo como yo lo tenia planeado, o al intentar algo y fracasar. También al tener problemas con mi circulo social y/o familiar","Cuando las cosas no están saliendo como yo lo tenia planeado, o al intentar algo y fracasar. También al tener problemas con mi circulo social y/o familiar",37
5/10/2024 15:20:56,PJEM9DJR,El clima y discutir sobre cosas sin importancia,El clima y discutir sobre cosas sin importancia,9
5/10/2024 16:27:26,90SG09DL,Cuando tengo mucga tarea o ante ciertas situaciones que para mi no son agradables o incomodas,Cuando tengo mucga tarea o ante ciertas situaciones que para mi no son agradables o incomodas,23
5/10/2024 19:40:06,ZO6GKY6S,"Tener que lidiar con trabajo mal hecho o mucha carga de trabajo, soportar el tráfico o una gran concentración de gente donde estoy","Tener que lidiar con trabajo mal hecho o mucha carga de trabajo, soportar el tráfico o una gran concentración de gente donde estoy",29
5/10/2024 22:31:28,S45KT7YO,Cuando hay tiempos de entrega,Cuando hay tiempos de entrega,5
5/12/2024 0:48:52,T6C4YU2L,Cuando se me junta la carga,Cuando se me junta la carga,6
5/12/2024 20:18:00,9TQIQ8J0,Cuando las cosas no salen como las planeo,Cuando las cosas no salen como las planeo,10
5/12/2024 20:47:26,QOKLYQJZ,"Cuando mis compañeros de equipo no me ayudan, cuando el tiempo no me da para hacer todo lo que quiero","Cuando mis compañeros de equipo no me ayudan, cuando el tiempo no me da para hacer todo lo que quiero",23
5/13/2024 9:54:13,AR2SHENR,Cuando estoy bajo la entrega de algo en un determinado tiempo,Cuando estoy bajo la entrega de algo en un determinado tiempo,12
5/13/2024 18:24:51,MXD2BDEN,"Cuando las cosas no son como quiero o me parecen injustas, o cuando no logro comprender conceptos teóricos de mis estudios","Cuando las cosas no son como quiero o me parecen injustas, o cuando no logro comprender conceptos teóricos de mis estudios",31
5/13/2024 20:32:28,I9HEYDJ0,Universidad,Universidad,1
5/13/2024 20:43:31,C2VL95E5,Cuando tengo muchos pendientes y no me alcanza el tiempo.,Cuando tengo muchos pendientes y no me alcanza el tiempo.,14
5/13/2024 20:44:20,YOP5JWEP,CUANDO NO SALEN LAS COSAS COMO YO PENSABA ,CUANDO NO SALEN LAS COSAS COMO YO PENSABA,21
5/13/2024 20:46:18,YG3TTUE9,Todo el tiempo,Todo el tiempo,3
5/13/2024 22:36:11,ZOYW0DWU,Cuando no resultan las cosas,Cuando no resultan las cosas,6
5/14/2024 10:02:00,V5J3IP8N,Cuando nada me sale como quiero ,Cuando nada me sale como quiero,7
5/15/2024 20:14:17,E4EGEZ1X,"Cuando algo no resulta cómo era esperado, tras realizar algo con demasiado esfuerzo y al final no conseguir ningún buen resultado.","Cuando algo no resulta cómo era esperado, tras realizar algo con demasiado esfuerzo y al final no conseguir ningún buen resultado.",24
5/15/2024 20:43:29,DJWQSCW2,Cuando las cosas no resultan bien a mi favor o cómo yo quería o debían suceder. Incluso cuando algo me disgusta o desagrada en cualquier ámbito.,Cuando las cosas no resultan bien a mi favor o cómo yo quería o debían suceder. Incluso cuando algo me disgusta o desagrada en cualquier ámbito.,36
5/15/2024 21:34:45,3KRGQIMS,"Cuando algo no logro realizarlo, cuando surgen inconvenientes ajenos.","Cuando algo no logro realizarlo, cuando surgen inconvenientes ajenos.",18
5/15/2024 22:02:58,0K4CZRKQ,En situaciones que involucra a mi familia ya que no puedo decir lo que pienso realmente y solo me causa frustración y enojo el no poder decir nada puesto que es tomado a mal y hay veces que eso provoca ganas de llorar por impotencia ,En situaciones que involucra a mi familia ya que no puedo decir lo que pienso realmente y solo me causa frustración y enojo el no poder decir nada puesto que es tomado a mal y hay veces que eso provoca ganas de llorar por impotencia,58
5/15/2024 23:23:27,5GRMSXOF,Cuando algo que he intentado muchas veces no me sale ,Cuando algo que he intentado muchas veces no me sale,11
5/16/2024 0:26:26,TDU8A4SC,Cuando mi equipo de trabajo no ayuda ,Cuando mi equipo de trabajo no ayuda,7
5/16/2024 0:29:08,QN6SP8W7,Cuando las cosas que planeo no salen como yo espero,Cuando las cosas que planeo no salen como yo espero,13
5/16/2024 0:35:07,CHNLHC6X,en casi todas,en casi todas,3
5/16/2024 0:55:45,IX724P8G,"Cuando tenga que hacer un examen o proyecto importante me empiezo a sentir estresado poco a poco y me siento molesto cuando llego a procrastinar, donde me doy cuenta después de lo que pude haber avanzado","Cuando tenga que hacer un examen o proyecto importante me empiezo a sentir estresado poco a poco y me siento molesto cuando llego a procrastinar, donde me doy cuenta después de lo que pude haber avanzado",51
5/16/2024 1:13:18,B05YDAZ0,"Cuando estoy lleno de trabajo, cuando aprendo algo nuevo.","Cuando estoy lleno de trabajo, cuando aprendo algo nuevo.",14
5/16/2024 1:41:10,AJKRH064,Cuando las cosas no salen como quiero o no me siento incapaz de hacerlas,Cuando las cosas no salen como quiero o no me siento incapaz de hacerlas,20
5/16/2024 1:44:31,1RHBUABD,"Tras fallar en alguna tarea, o al darme cuenta que estoy procrastinando","Tras fallar en alguna tarea, o al darme cuenta que estoy procrastinando",19
5/16/2024 1:45:41,86IH30I7,"Exceso de ruido, tiempo en contra, incapacidad de resolver algo.","Exceso de ruido, tiempo en contra, incapacidad de resolver algo.",18
5/16/2024 7:20:37,7SV40TFC,"-Cuando las cosas no salen bien
-Cuando le hago daño emocionalmente a alguien que amo
-Cuando se salen de control cosas que creo tener en orden
-Cuando alguien está pasando por un mal rato y no puedo hacer nada por ayudarlo",-Cuando las cosas no salen bien -Cuando le hago daño emocionalmente a alguien que amo -Cuando se salen de control cosas que creo tener en orden -Cuando alguien está pasando por un mal rato y no puedo hacer nada por ayudarlo,56
5/16/2024 8:27:32,G2H8Q8RA,Cuando no me salen bien las cosas que planeo ,Cuando no me salen bien las cosas que planeo,11
5/16/2024 8:38:22,JC7G5EHG,"Cuando reprobe por primera vez, me sentí molesta conmigo misma ","Cuando reprobe por primera vez, me sentí molesta conmigo misma",16
5/16/2024 8:46:06,91VK19HH,Cuando llevo mucho tiempo intentando algo y aún no obtengo el resultado que quiero,Cuando llevo mucho tiempo intentando algo y aún no obtengo el resultado que quiero,19
5/16/2024 9:12:26,KCXYQUUD,Cuando tengo muchas tareas pendientes o cuando la gente actua de maneras poco consideradas desde mi punto de vista,Cuando tengo muchas tareas pendientes o cuando la gente actua de maneras poco consideradas desde mi punto de vista,24
5/16/2024 9:19:48,X7WQGQMT,Cuando las cosas no me salen como yo quisiera ,Cuando las cosas no me salen como yo quisiera,12
5/16/2024 9:36:26,BLO78S1C,Cuando son finales de semestre ,Cuando son finales de semestre,5
5/16/2024 9:59:21,8MM32FBW,"Cuando hace calor, cuando tengo miedo de algo ","Cuando hace calor, cuando tengo miedo de algo",11
5/16/2024 10:42:34,PYVXS5Y5,"Cuando tengo algún problema con mi círculo cercano de personas, cuando no logro algo que creía posible.","Cuando tengo algún problema con mi círculo cercano de personas, cuando no logro algo que creía posible.",23
5/16/2024 11:30:00,DJRCLO8P,cuando tengo preciones de todo tipo,cuando tengo preciones de todo tipo,8
5/16/2024 12:00:29,ZJWB22YX,"en la escuela, en el trabajo y a veces en casa","en la escuela, en el trabajo y a veces en casa",12
5/16/2024 12:53:47,3EAZ56FK,"Cuando hago de comer en mi casa, cuando las cosas no me salen como esperaba y cuando estoy apresurada de tiempo","Cuando hago de comer en mi casa, cuando las cosas no me salen como esperaba y cuando estoy apresurada de tiempo",28
5/16/2024 13:11:17,ZT2GVR76,"Principalmente es cuando tengo hambre , una de las cosas que mas emperran es no comer, eso me pone demasiado molesto . ","Principalmente es cuando tengo hambre , una de las cosas que mas emperran es no comer, eso me pone demasiado molesto .",29
5/16/2024 13:25:14,614O6Y4I,Con el entorno social ya que los comportamientos de la gente o las  condiciones materiales disponibles no son de calidad.,Con el entorno social ya que los comportamientos de la gente o las condiciones materiales disponibles no son de calidad.,22
5/16/2024 13:45:24,14XGFLGK,"Cuando las cosas no salen como las planeaba, suelo ser metodica en cada una de las acciones que realizo y si no es lo que esperaba, me molesto. Cuando tengo pendientes que realizar, siento que no avanzo y cuando me da hambre.","Cuando las cosas no salen como las planeaba, suelo ser metodica en cada una de las acciones que realizo y si no es lo que esperaba, me molesto. Cuando tengo pendientes que realizar, siento que no avanzo y cuando me da hambre.",60
5/16/2024 13:54:46,CKOKU9P4,Que algo no saliera como esperaba o que no pueda lograr algo ,Que algo no saliera como esperaba o que no pueda lograr algo,14
5/16/2024 16:56:55,BGD4M2IP,Cuando no tengo el control absoluto de lo que quiero,Cuando no tengo el control absoluto de lo que quiero,12
5/16/2024 16:57:14,KGOL6JXH,cuando algo no sale como lo esperado,cuando algo no sale como lo esperado,8
5/16/2024 17:16:08,V6MYHJGB,"Cuando no entiendo una materia o cuando me atraso en la misma, cuando recuerdo cosas que no quiero","Cuando no entiendo una materia o cuando me atraso en la misma, cuando recuerdo cosas que no quiero",24
5/17/2024 0:16:31,JZEC253P,cuando hay fechas límites para un trabajo y cuando se presentan injusticias,cuando hay fechas límites para un trabajo y cuando se presentan injusticias,14
5/17/2024 0:54:15,Y29P2VU6,"Rara vez, en verdad","Rara vez, en verdad",6
