Marca_Temporal,ID_Unico,Texto,Texto_Limpio,Longitud_Tokens,Emocion
4/25/2024 18:32:43,DXF0Z2FN,"Primero buscar soluciones, siempre existe una solución y pensar en mi bienestar, si algo inesperado sucede para que perder tiempo en quejarme.","Primero buscar soluciones, siempre existe una solución y pensar en mi bienestar, si algo inesperado sucede para que perder tiempo en quejarme.",34,Ira
4/25/2024 18:42:00,NDMKZW1M,Me causa un poco de ansiedad y estres,Me causa un poco de ansiedad y estres,11,Ira
4/25/2024 19:18:17,A8QN8I2L,"Me calmo, respiro y soluciono ","Me calmo, respiro y soluciono",10,Ira
4/25/2024 19:33:43,UBSR9VC8,Buscó la manera de solucionarlo o buscar que no vuelva a ocurrir ,Buscó la manera de solucionarlo o buscar que no vuelva a ocurrir,19,Ira
4/25/2024 19:38:25,W8ILZE4K,"Si puedo hacer algo al respecto lo hago y acepto las consecuencias, no sirve de nada entrar en pánico por cosas que están fuera de mi control.","Si puedo hacer algo al respecto lo hago y acepto las consecuencias, no sirve de nada entrar en pánico por cosas que están fuera de mi control.",35,Ira
4/25/2024 19:49:50,ONSV8AYQ,"a veces me enfado conmigo mismo, pero la mayoría de las veces sigo como si nada hubiera pasado ","a veces me enfado conmigo mismo, pero la mayoría de las veces sigo como si nada hubiera pasado",23,Ira
4/25/2024 20:20:12,OY7Q1STH,Maldigo y me enfado,Maldigo y me enfado,8,Ira
4/25/2024 21:18:09,A9SQ6NWO,Me desespero y me preocupo por lo que pueda pasar,Me desespero y me preocupo por lo que pueda pasar,15,Ira
4/25/2024 21:55:05,1C8YLNRI,Sin excusa ,Sin excusa,4,Ira
4/25/2024 22:01:24,U8GAYRZ7,Pues puedo llegar a tener distintas sensaciones pero trato de relajarne y me enfoco en como resolver la situacion,Pues puedo llegar a tener distintas sensaciones pero trato de relajarne y me enfoco en como resolver la situacion,29,Ira
4/26/2024 6:49:03,F65E8SEA,Lo que normalmente pasa cuando estoy en una de esas situaciones es que primero al percatarme de lo que pasa me siento un tanto nerviosa pero después pienso en lo siguiente que debo hacer para solucionar el problema ,Lo que normalmente pasa cuando estoy en una de esas situaciones es que primero al percatarme de lo que pasa me siento un tanto nerviosa pero después pienso en lo siguiente que debo hacer para solucionar el problema,49,Ira
4/26/2024 10:01:08,16UOLNVY,Ansiedad y estrés ,Ansiedad y estrés,6,Ira
4/26/2024 10:39:25,D1S2USQV,"Me enojo un poco conmigo mismo, después me calmo y trato de solucionarlo con la mente fría ","Me enojo un poco conmigo mismo, después me calmo y trato de solucionarlo con la mente fría",26,Ira
4/26/2024 11:14:18,83ECQ6P2,"intento tomar la calma claro si es algo que yo no pude controlar, pero si es algo como llegar tarde porque no tome medidas antes de salir verificar el tráfico revisar el auto me frustro conmigo porque podrida a verlas evitado. ","intento tomar la calma claro si es algo que yo no pude controlar, pero si es algo como llegar tarde porque no tome medidas antes de salir verificar el tráfico revisar el auto me frustro conmigo porque podrida a verlas evitado.",53,Ira
4/26/2024 11:50:56,LS7WFV2B,Al inicio un poco de impotencia pero después busco una solución rápida a la situación.,Al inicio un poco de impotencia pero después busco una solución rápida a la situación.,19,Ira
4/26/2024 12:56:50,OAZ5FC8A,Rápidamente empiezo a buscar posibles soluciones ,Rápidamente empiezo a buscar posibles soluciones,12,Ira
4/26/2024 13:17:38,DCV5DO3V,Un poco estresada pero buscando la solución ,Un poco estresada pero buscando la solución,9,Ira
4/26/2024 13:22:06,STTZ7KC4,"Depende de si estoy estresada, pero regularmente me frustro","Depende de si estoy estresada, pero regularmente me frustro",17,Ira
4/26/2024 13:24:46,BNMM9UFQ,Trato de buscar soluciones para que me afecte lo menos posible. ,Trato de buscar soluciones para que me afecte lo menos posible.,16,Ira
4/26/2024 13:25:21,TA1NU1V7,Enojo u frustración ,Enojo u frustración,6,Ira
4/26/2024 13:25:59,UGTBZ7P3,Enojo ,Enojo,2,Ira
4/26/2024 13:40:10,SOQQDFEW,Bien intento solucionar eso,Bien intento solucionar eso,6,Ira
4/26/2024 13:49:23,0A63PM6K,Pues si me enojo y me quejo pero hasta ahí. Lo que pasó ya pasó y sigo con mi día.,Pues si me enojo y me quejo pero hasta ahí. Lo que pasó ya pasó y sigo con mi día.,26,Ira
4/26/2024 13:50:36,X0GVR7CK,"Me molesto, no pasa a más, comprendo qué hay cosas fuera de mi control, no me culpo por las consecuencias. Procuro resolverlo pronto ","Me molesto, no pasa a más, comprendo qué hay cosas fuera de mi control, no me culpo por las consecuencias. Procuro resolverlo pronto",34,Ira
4/26/2024 13:54:03,19NLQDKA,Mmm si son situaciones así de pequeñas como olvidar las llaves no le daría mucha importancia ,Mmm si son situaciones así de pequeñas como olvidar las llaves no le daría mucha importancia,21,Ira
4/26/2024 13:57:41,2E2IMZRO,"Con frustracion y enojo, tratar de analizar que sucedio mal y como tratar de prevenirlo para la siguiente ves","Con frustracion y enojo, tratar de analizar que sucedio mal y como tratar de prevenirlo para la siguiente ves",30,Ira
4/26/2024 14:10:39,21X2D6PW,me estreso,me estreso,4,Ira
4/26/2024 14:18:29,GP42KD2C,Me pongo de mal humor y pierdo el enfoque.,Me pongo de mal humor y pierdo el enfoque.,12,Ira
4/26/2024 14:32:36,27WD6UH2,"Primeramente, mantener la calma, ya que solo así podría pensar en como solucionarlo, posteriormente, pensaría en alguna solución rápida para hacerle frente al problema","Primeramente, mantener la calma, ya que solo así podría pensar en como solucionarlo, posteriormente, pensaría en alguna solución rápida para hacerle frente al problema",35,Ira
4/26/2024 14:33:09,4TF29YIO,Con bastante estrés ya que a menudo siento un regaño de parte de terceros ,Con bastante estrés ya que a menudo siento un regaño de parte de terceros,19,Ira
4/26/2024 14:35:23,UZNBAHRB,No sé cómo describirlo pero como que me reprochó porque lo hice pero se me pasa ,No sé cómo describirlo pero como que me reprochó porque lo hice pero se me pasa,21,Ira
4/26/2024 14:50:06,87RRAHBJ,"No me siento estresado ante eso, normalmente me encuentro calmado","No me siento estresado ante eso, normalmente me encuentro calmado",16,Ira
4/26/2024 15:01:39,EYYTA3LD,Me culpo,Me culpo,4,Ira
4/26/2024 15:35:25,W49IM590,"Me enojo un poco, pero busco una manera de solucionarlo ","Me enojo un poco, pero busco una manera de solucionarlo",16,Ira
4/26/2024 16:54:59,7HKJBSVI,"Reacciono tranquilo, lo tomo con calma y pienso en soluciones posibles","Reacciono tranquilo, lo tomo con calma y pienso en soluciones posibles",23,Ira
4/26/2024 16:57:51,41U4SDTP,Lo intento resolver,Lo intento resolver,3,Ira
4/26/2024 17:05:18,25DC2F4Q,Con desinterés por qué son situaciones que no puedo controlar ,Con desinterés por qué son situaciones que no puedo controlar,13,Ira
4/26/2024 17:07:40,PPI1SV0E,"Trato de no preocuparme demasiado, aprendo de mis errores claro, pero no me torturo por cosas que no puedo controlar","Trato de no preocuparme demasiado, aprendo de mis errores claro, pero no me torturo por cosas que no puedo controlar",31,Ira
4/26/2024 18:22:59,KQGSATHF,Con estrés y frustración ,Con estrés y frustración,7,Ira
4/26/2024 20:27:53,3ZF411GH,"Me preocupo por lo que me puedan decir o en lo que me afectaría, y busco una forma de enmendarlo","Me preocupo por lo que me puedan decir o en lo que me afectaría, y busco una forma de enmendarlo",29,Ira
4/28/2024 12:04:28,5CYE0BRU,Primero con estrés y luego busco la forma de solucionarlo inmediatamente ,Primero con estrés y luego busco la forma de solucionarlo inmediatamente,17,Ira
4/28/2024 17:44:49,43K4VHCP,"Soy muy despreocupado ante esos sucesos, y normalmente reacciono de la mejor manera, y pienso en posibles soluciones, entre ellas la de pedir ayuda","Soy muy despreocupado ante esos sucesos, y normalmente reacciono de la mejor manera, y pienso en posibles soluciones, entre ellas la de pedir ayuda",39,Ira
4/28/2024 22:35:59,FA8HZ0ZJ,Con paciencia y tranquilidad ,Con paciencia y tranquilidad,9,Ira
4/29/2024 9:09:29,KFH9XJ94,"Me enojo, pero después me calmo para buscar una solución","Me enojo, pero después me calmo para buscar una solución",13,Ira
4/29/2024 13:24:37,7I9KZQ70,"Soy una persona estresada, normalmente cuando ocurren las resuelvo pero siempre estoy con el nerviosismo de que sucedan.","Soy una persona estresada, normalmente cuando ocurren las resuelvo pero siempre estoy con el nerviosismo de que sucedan.",31,Ira
4/29/2024 13:26:44,TBIDV696,Despreocupadamente.,Despreocupadamente.,6,Ira
4/29/2024 13:30:35,BR14PE8E,Trato de mantener la calma ante estas situaciones y buscar alguna alternativa para que el inconveniente no perjudique mi dia ,Trato de mantener la calma ante estas situaciones y buscar alguna alternativa para que el inconveniente no perjudique mi dia,27,Ira
4/29/2024 13:31:46,PRUNGY5A,"Angustiada, con nerviosismo y preocupación ","Angustiada, con nerviosismo y preocupación",13,Ira
4/29/2024 13:39:07,WHUIDLRU,Reaccionó con desesperación pero luego me tranquilizo,Reaccionó con desesperación pero luego me tranquilizo,16,Ira
4/29/2024 13:40:04,442SR3BQ,"De manera tranquila ya que duelo comprender que es común que algo así pase, así como género nuevas formas de evitar aquello ","De manera tranquila ya que duelo comprender que es común que algo así pase, así como género nuevas formas de evitar aquello",28,Ira
4/29/2024 13:53:27,R5NND2PJ,"Simplemente no hago nada, dejar que fluyan las cosas y buscar una solución inmediata ","Simplemente no hago nada, dejar que fluyan las cosas y buscar una solución inmediata",20,Ira
4/29/2024 14:03:24,S62P3R06,"Nerviosa, ansiosa y algo de desesperación ","Nerviosa, ansiosa y algo de desesperación",13,Ira
4/29/2024 14:05:35,VBGGGTXX,"Al principio me siento decaída, pero pasando el tiempo lo olvido y decido no quedarme estancada sobrepensando ","Al principio me siento decaída, pero pasando el tiempo lo olvido y decido no quedarme estancada sobrepensando",27,Ira
4/29/2024 14:21:13,YO9QP9GQ,trato de mantener la calma y buscar opciones para resolver el problema,trato de mantener la calma y buscar opciones para resolver el problema,15,Ira
4/29/2024 14:21:52,TIRMAXIL,"Desde hace unos meses, soy de la idea de que todo pasa por algo, por lo que trato de relajarme y simplemente resolver.","Desde hace unos meses, soy de la idea de que todo pasa por algo, por lo que trato de relajarme y simplemente resolver.",30,Ira
4/29/2024 14:36:58,X939VKYG,No presionarme y buscar la solución más rápida ,No presionarme y buscar la solución más rápida,10,Ira
4/29/2024 14:50:49,EE1OP684,Enojo y frustración ,Enojo y frustración,6,Ira
4/29/2024 15:07:54,G1NFK78R,busco soluciones o pido ayuda,busco soluciones o pido ayuda,8,Ira
4/29/2024 16:31:34,TW29QEAI,Al inicio con sorpresa y decepción. Despues con aceptacion. Al final con determinacion para resolverlo. ,Al inicio con sorpresa y decepción. Despues con aceptacion. Al final con determinacion para resolverlo.,25,Ira
4/29/2024 18:47:56,EC28OB0I,"Me digo a mi misma ""¿Algo más?"" ","Me digo a mi misma ""¿Algo más?""",13,Ira
4/29/2024 23:14:46,YWDANKQ3,Que todo pasa por algo ,Que todo pasa por algo,5,Ira
4/30/2024 0:22:30,41GHNML3,Me siento triste y culpable,Me siento triste y culpable,7,Ira
4/30/2024 0:30:58,ZYO6EKLW,"Me frustro, a veces lloro ","Me frustro, a veces lloro",9,Ira
4/30/2024 8:38:45,WLSM1SUM,Me enojo ,Me enojo,3,Ira
4/30/2024 10:44:29,7RSZOAWX,"Me pongo de malas, o quiero desquitarme con todos 
Pero me pongo a escuchar música y me calmo :)","Me pongo de malas, o quiero desquitarme con todos Pero me pongo a escuchar música y me calmo :)",30,Ira
4/30/2024 11:00:56,NOQASZVA,Con estrés y hacer las cosas por impulso ,Con estrés y hacer las cosas por impulso,9,Ira
4/30/2024 13:35:25,N9JIRQ1R,"Me molesto, me siento frustrado ","Me molesto, me siento frustrado",10,Ira
4/30/2024 14:30:58,RVJ6EPRG,Con enojo pero siempre tratando de resolver ya que siempre tengo un segundo plan ,Con enojo pero siempre tratando de resolver ya que siempre tengo un segundo plan,17,Ira
4/30/2024 18:16:40,2WMZZ63C,"No me enojo conmigo mismo, solo intento aprender de ese error para que no me vuelva a suceder. Para la próxima reviso que hice mal y lo repito hasta que me salga bien.","No me enojo conmigo mismo, solo intento aprender de ese error para que no me vuelva a suceder. Para la próxima reviso que hice mal y lo repito hasta que me salga bien.",45,Ira
4/30/2024 18:38:14,53710675,Primero en estrés y después analizo que se puede hacer para resolverlo,Primero en estrés y después analizo que se puede hacer para resolverlo,16,Ira
4/30/2024 21:04:57,7CTEOZ0B,"Me frustraría un poco pero, buscaría la manera de como remediar el incidente tan rápido como se pueda.","Me frustraría un poco pero, buscaría la manera de como remediar el incidente tan rápido como se pueda.",26,Ira
5/1/2024 8:23:10,RJYNX3WD,"Primero si estaría enojado, ya después iría viendo cómo solucionarlo","Primero si estaría enojado, ya después iría viendo cómo solucionarlo",19,Ira
5/1/2024 16:59:46,IRUH1G2Z,"Me enojo, ya después lo tomo con calma ","Me enojo, ya después lo tomo con calma",12,Ira
5/1/2024 20:39:05,IYJTK4UN,"Me enojo conmigo misma sin ser tan hostil, respiro las veces necesarias y busco soluciones y si no se me ocurre al menos trato de no empeorar la situación.","Me enojo conmigo misma sin ser tan hostil, respiro las veces necesarias y busco soluciones y si no se me ocurre al menos trato de no empeorar la situación.",41,Ira
5/1/2024 21:34:58,J7YGJPIE,Buscar la solucion y no perder la calma ,Buscar la solucion y no perder la calma,12,Ira
5/1/2024 23:34:11,XA5DPHB3,"Al principio me estresó , pero trato de tranquilizarme pq enfocarme en el problema no me ayudará ","Al principio me estresó , pero trato de tranquilizarme porque enfocarme en el problema no me ayudará",29,Ira
5/2/2024 1:19:32,6QCKW4ZX,Estres,Estres,2,Ira
5/2/2024 18:33:09,BHZT40UO,"Al principio me estreso, después trato de calmarme, y luego pienso la forma de solucionarlo.","Al principio me estreso, después trato de calmarme, y luego pienso la forma de solucionarlo.",28,Ira
5/2/2024 23:42:40,Q8HPCRF0,"Siempre busco la solución o alternativas que me puedan ayudar a seguir adelante, en base a la situación opto por buscar la solución casi de manera espontánea.","Siempre busco la solución o alternativas que me puedan ayudar a seguir adelante, en base a la situación opto por buscar la solución casi de manera espontánea.",36,Ira
5/3/2024 9:27:43,9OCOYQ5S,En algún inconveniente que me llega a suceder trato de buscar una solución opcional o tratar de que no me afecte el día completo,En algún inconveniente que me llega a suceder trato de buscar una solución opcional o tratar de que no me afecte el día completo,33,Ira
5/3/2024 16:49:43,,"Depende, en cosas que son accidentales trato de ser paciente y entender que no fue culpa mía, cuando llego tarde (sucede mucho) me frustro y me pongo triste.","Depende, en cosas que son accidentales trato de ser paciente y entender que no fue culpa mía, cuando llego tarde (sucede mucho) me frustro y me pongo triste.",42,Ira
5/3/2024 16:49:47,UBXXESOE,Me molestó.,Me molestó.,5,Ira
5/7/2024 16:14:01,DLCOTDB3,"Primero que nada trato de no estresarme, segundo asumo lo que esta pasando y por ultimo busco soluciones ante la situación que me pasa.","Primero que nada trato de no estresarme, segundo asumo lo que esta pasando y por ultimo busco soluciones ante la situación que me pasa.",33,Ira
5/7/2024 17:52:41,73E51Z9Y,"Digo alguna frase donde muestre mi asombro, y rápidamente busco soluciones sin alterarme. Y si alguna situación no está en mis manos poder cambiarla, Simplemente me repito, a mí misma que preocuparme, no cambia la realidad, y eso hace que puede estar más tranquila y superar el imprevisto en el que me encuentro. ","Digo alguna frase donde muestre mi asombro, y rápidamente busco soluciones sin alterarme. Y si alguna situación no está en mis manos poder cambiarla, Simplemente me repito, a mí misma que preocuparme, no cambia la realidad, y eso hace que puede estar más tranquila y superar el imprevisto en el que me encuentro.",79,Ira
5/8/2024 0:16:33,NZNKVJN5,"En un principio me alteró un poco, posteriomente me tranquilizó y pienso en cómo solucionarlo","En un principio me alteró un poco, posteriomente me tranquilizó y pienso en cómo solucionarlo",28,Ira
5/9/2024 13:11:23,K34YLW69,"Me causa mucha frustracion primero, busco pensar en otfas opciones.","Me causa mucha frustracion primero, busco pensar en otfas opciones.",18,Ira
5/9/2024 13:19:18,9NUZ5PKN,Desesperación ,Desesperación,4,Ira
5/9/2024 13:20:19,QXWPZ23V,"Me estreso de momento, pero ya después me tranquilizo porque si ya pasó, entonces no hay nada que hacer, ni puedo cambiar el pasado, entonces pienso que hacer ","Me estreso de momento, pero ya después me tranquilizo porque si ya pasó, entonces no hay nada que hacer, ni puedo cambiar el pasado, entonces pienso que hacer",41,Ira
5/9/2024 13:26:41,97RWBCRJ,"Trato de resolver lo más rápido, por ejemplo, si se me pasó el autobús para la escuela, tomo otra ruta que me deje a unas calles más lejos, pero así no tardo en esperar a que vuelva a pasar el autobús que se me fue ","Trato de resolver lo más rápido, por ejemplo, si se me pasó el autobús para la escuela, tomo otra ruta que me deje a unas calles más lejos, pero así no tardo en esperar a que vuelva a pasar el autobús que se me fue",58,Ira
5/9/2024 13:37:30,G63ZMG4B,Me estreso mucho y me pongo muy nerviosa por las cosas que implique eso.,Me estreso mucho y me pongo muy nerviosa por las cosas que implique eso.,22,Ira
5/9/2024 13:48:45,GL74ZXRL,"me estreso, intento no relacionarme con mas personas para no estresarlas","me estreso, intento no relacionarme con mas personas para no estresarlas",20,Ira
5/9/2024 14:22:33,VXWOTMTO,"Aceptar la situación tal y como es, y evaluar mis opciones para tomar una decisión.","Aceptar la situación tal y como es, y evaluar mis opciones para tomar una decisión.",20,Ira
5/9/2024 14:27:31,7QQDXHQ7,"Entró en una ansiedad extrema y me vuelvo sumamente paranoico y violento, aunque jamás al punto de golpear a alguien. He tenido que ir al psicólogo por esos problemas ","Entró en una ansiedad extrema y me vuelvo sumamente paranoico y violento, aunque jamás al punto de golpear a alguien. He tenido que ir al psicólogo por esos problemas",44,Ira
5/9/2024 14:34:45,WW1GHWY1,"Me siento frustrado ya que creo que podría haber salido mejor, por lo tanto me propongo a mejorarlo
","Me siento frustrado ya que creo que podría haber salido mejor, por lo tanto me propongo a mejorarlo",26,Ira
5/9/2024 14:35:17,4F5JZDBC,Con estrés y mal carácter ,Con estrés y mal carácter,6,Ira
5/9/2024 16:15:48,9OS9PHYF,Algo de desesperación y quiero solucionarlo inmediatamente ,Algo de desesperación y quiero solucionarlo inmediatamente,15,Ira
5/9/2024 17:35:34,16RK386Y,Con calma para no arruinar el día.,Con calma para no arruinar el día.,11,Ira
5/9/2024 18:29:23,1RKPWNBF,"Regularmente me pongo nervioso, ansioso y trato de respirar y buscar soluciones. ","Regularmente me pongo nervioso, ansioso y trato de respirar y buscar soluciones.",23,Ira
5/9/2024 18:31:44,BQK35SUL,"Trato de tranquilizarme y buscar alguna solución posible, siempre con una sonrisa en la cara.","Trato de tranquilizarme y buscar alguna solución posible, siempre con una sonrisa en la cara.",25,Ira
5/9/2024 18:46:39,3G5WW5TD,Me autocrítico porque es algo que hago todos los días y aún así se me olvida ,Me autocrítico porque es algo que hago todos los días y aún así se me olvida,21,Ira
5/9/2024 19:30:55,4L83S1WU,"Preocupación, intentar subsanar el daño para obtener la menor repercusión posible","Preocupación, intentar subsanar el daño para obtener la menor repercusión posible",20,Ira
5/9/2024 22:04:15,1OGWU084,"Con la mayor tranquilidad posible, pues sé que no estuvo en mis manos dicho percance ","Con la mayor tranquilidad posible, pues sé que no estuvo en mis manos dicho percance",21,Ira
5/10/2024 13:59:01,IPYENR3M,"Si puede sentir preocupación/frustración, pero últimamente estoy intentando ser más resiliente, por lo que opto por considerar que el orden de las cosas tienen un sentido de ser y hago lo posible por aminorar el impacto de aquello que no sale bien.","Si puede sentir preocupación/frustración, pero últimamente estoy intentando ser más resiliente, por lo que opto por considerar que el orden de las cosas tienen un sentido de ser y hago lo posible por aminorar el impacto de aquello que no sale bien.",61,Ira
5/10/2024 15:00:27,XTINAGL2,"De acuerdo a la gravedad del asunto y el como haya sucedido. Si ha pasado por mi culpa la gran mayoría de veces me enojo y siento demasiada frustración en el momento, si no es algo que estuvo en mi, ocasionalmente me enojo o me siento estrés pero otras simplemente espero a ver cual es la consecuencia que puede llevar.     ","De acuerdo a la gravedad del asunto y el como haya sucedido. Si ha pasado por mi culpa la gran mayoría de veces me enojo y siento demasiada frustración en el momento, si no es algo que estuvo en mi, ocasionalmente me enojo o me siento estrés pero otras simplemente espero a ver cual es la consecuencia que puede llevar.",78,Ira
5/10/2024 15:20:56,PJEM9DJR,"Busco soluciones, me gusta ser relajado","Busco soluciones, me gusta ser relajado",12,Ira
5/10/2024 16:27:26,90SG09DL,Un poco con miedo pero posteriormente con enojo y frustracion,Un poco con miedo pero posteriormente con enojo y frustracion,15,Ira
5/10/2024 19:40:06,ZO6GKY6S,Con ansiedad ,Con ansiedad,4,Ira
5/10/2024 22:31:28,S45KT7YO,"Me molesto pero despues comienzo a pensar en alguna solucion
",Me molesto pero despues comienzo a pensar en alguna solucion,15,Ira
5/12/2024 0:48:52,T6C4YU2L,Pues tristemente y con preocupación,Pues tristemente y con preocupación,10,Ira
5/12/2024 20:18:00,9TQIQ8J0,"Me molesto, pero después de un rato me calmo","Me molesto, pero después de un rato me calmo",13,Ira
5/12/2024 20:47:26,QOKLYQJZ,"En este punto de mi vida considero que tienen solución y prefiero no preocuparme ni enojarme, no me gusta que ese tipo de situaciones arruinen mi día y sobre todo que las cosas pasan por algo","En este punto de mi vida considero que tienen solución y prefiero no preocuparme ni enojarme, no me gusta que ese tipo de situaciones arruinen mi día y sobre todo que las cosas pasan por algo",49,Ira
5/13/2024 9:54:13,AR2SHENR,"Ante estás situaciones primero me preocupo, trato de calmarme y resolver la situación ","Ante estás situaciones primero me preocupo, trato de calmarme y resolver la situación",21,Ira
5/13/2024 18:24:51,MXD2BDEN,"Rara vez me pasa porque soy muy planificador, pero si me llega a pasar algo así pienso posibles soluciones","Rara vez me pasa porque soy muy planificador, pero si me llega a pasar algo así pienso posibles soluciones",26,Ira
5/13/2024 20:32:28,I9HEYDJ0,Enojo,Enojo,2,Ira
5/13/2024 20:43:31,C2VL95E5,Con desesperación y en ocasiones furia.,Con desesperación y en ocasiones furia.,11,Ira
5/13/2024 20:44:20,YOP5JWEP,"GUARDAR LA CALMA, YA QUE ES ALGO QUE NO PUEDO CAMBIAR YA QUE ESTA PASANDO ","GUARDAR LA CALMA, YA QUE ES ALGO QUE NO PUEDO CAMBIAR YA QUE ESTA PASANDO",38,Ira
5/13/2024 20:46:18,YG3TTUE9,Me pongo muy triste pensando en lo que pude haber hecho mejor,Me pongo muy triste pensando en lo que pude haber hecho mejor,15,Ira
5/13/2024 22:36:11,ZOYW0DWU,Analizo la situación y busco la mejor solución ,Analizo la situación y busco la mejor solución,11,Ira
5/14/2024 10:02:00,V5J3IP8N,Un poco de desespero y después alivio ya que no se puede hacer mucho ,Un poco de desespero y después alivio ya que no se puede hacer mucho,17,Ira
5/15/2024 20:14:17,E4EGEZ1X,Pienso en diversas soluciones u opciones alternas a realizar,Pienso en diversas soluciones u opciones alternas a realizar,14,Ira
5/15/2024 20:43:29,DJWQSCW2,Algo despreocupado ya que puede ser molesto pero todo tiene solución,Algo despreocupado ya que puede ser molesto pero todo tiene solución,16,Ira
5/15/2024 21:34:45,3KRGQIMS,"Me estreso en el momento, es mi reacción, pero finalmente hago lo posible, lo que se pueda y lo que no lo tomo de la mejor manera pues este tipo de situaciones son parte de la vida.","Me estreso en el momento, es mi reacción, pero finalmente hago lo posible, lo que se pueda y lo que no lo tomo de la mejor manera pues este tipo de situaciones son parte de la vida.",45,Ira
5/15/2024 22:02:58,0K4CZRKQ,"Me preocupo y siento como si fuera mi culpa, pienso mucho en las probabilidades de no haber tomado esa ruta, salir más temprano, etc. Pero todo eso basado en que es mi culpa lo acontecido 
Pero externamente me muestro solo un poco preocupada ","Me preocupo y siento como si fuera mi culpa, pienso mucho en las probabilidades de no haber tomado esa ruta, salir más temprano, etc. Pero todo eso basado en que es mi culpa lo acontecido Pero externamente me muestro solo un poco preocupada",63,Ira
5/15/2024 23:23:27,5GRMSXOF,Me molesta pero no es nada que no se pueda resolver ,Me molesta pero no es nada que no se pueda resolver,12,Ira
5/16/2024 0:26:26,TDU8A4SC,"De manera pacífica, buscar una solución ","De manera pacífica, buscar una solución",9,Ira
5/16/2024 0:29:08,QN6SP8W7,Trato de calmarme para llegar una solución ante el problema ,Trato de calmarme para llegar una solución ante el problema,13,Ira
5/16/2024 0:35:07,CHNLHC6X,Lo trato de disimular,Lo trato de disimular,7,Ira
5/16/2024 0:55:45,IX724P8G,"cuando llego tarde a algún lugar, siento pena.
cuando se me acaba la batería del cel ya depende de la situación. Pero supongamos que se me acabo la pila en medio de la nada y lo que sentiría es preocupación. 
cuando olvido las llaves siento enojo conmigo mismo.
","cuando llego tarde a algún lugar, siento pena. cuando se me acaba la batería del cel ya depende de la situación. Pero supongamos que se me acabo la pila en medio de la nada y lo que sentiría es preocupación. cuando olvido las llaves siento enojo conmigo mismo.",69,Ira
5/16/2024 1:13:18,B05YDAZ0,"Tarto de de buscarle un lado bueno, al final no sirve de nada enojarme y quejarme","Tarto de de buscarle un lado bueno, al final no sirve de nada enojarme y quejarme",24,Ira
5/16/2024 1:41:10,AJKRH064,"Siento que el mundo se viene encima, que todo lo malo me pasa a mi, me dan ganas de llorar, me siento cansado y frustrado ","Siento que el mundo se viene encima, que todo lo malo me pasa a mi, me dan ganas de llorar, me siento cansado y frustrado",35,Ira
5/16/2024 1:44:31,1RHBUABD,Suelo decir que soy la persona más salada que conozco,Suelo decir que soy la persona más salada que conozco,14,Ira
5/16/2024 1:45:41,86IH30I7,"Siempre me tranquilizo para pensar en la solución si la hay, después tomar una decisión. ","Siempre me tranquilizo para pensar en la solución si la hay, después tomar una decisión.",22,Ira
5/16/2024 7:20:37,7SV40TFC,"Pues me pongo un poco estresado, e incluso podria decir que me pongo de mal humor ","Pues me pongo un poco estresado, e incluso podria decir que me pongo de mal humor",22,Ira
5/16/2024 8:27:32,G2H8Q8RA,"Tranquilo, pues siempre puedo contar con la ayuda de otros","Tranquilo, pues siempre puedo contar con la ayuda de otros",15,Ira
5/16/2024 8:38:22,JC7G5EHG,Al principio me sentiría frustrada pero pensaría que hacer rápido y hacerlo con calma ,Al principio me sentiría frustrada pero pensaría que hacer rápido y hacerlo con calma,18,Ira
5/16/2024 8:46:06,91VK19HH,"Suele importarme poco, no pasa de una frustración fugaz ","Suele importarme poco, no pasa de una frustración fugaz",16,Ira
5/16/2024 9:12:26,KCXYQUUD,"Depende cual suceda pero normalmente seria intentar buscar una solucion, en ser el caso buscar ayuda","Depende cual suceda pero normalmente seria intentar buscar una solucion, en ser el caso buscar ayuda",22,Ira
5/16/2024 9:19:48,X7WQGQMT,Me angustio mucho,Me angustio mucho,5,Ira
5/16/2024 9:36:26,BLO78S1C,Con preocupación,Con preocupación,5,Ira
5/16/2024 9:59:21,8MM32FBW,"Me enojo, y me estresó ","Me enojo, y me estresó",9,Ira
5/16/2024 10:42:34,PYVXS5Y5,"Podría decir que en una escala del 1 al 10 estas situaciones me afectan un 5, porque se que son innesperadas y si no hay manera inmediata de resolver, trato de no estrenarme innecesariamente","Podría decir que en una escala del 1 al 10 estas situaciones me afectan un 5, porque se que son innesperadas y si no hay manera inmediata de resolver, trato de no estrenarme innecesariamente",46,Ira
5/16/2024 11:30:00,DJRCLO8P,con preocupacion ,con preocupacion,5,Ira
5/16/2024 12:00:29,ZJWB22YX,Me preocupo mucho y trato de solucionar rapido,Me preocupo mucho y trato de solucionar rapido,15,Ira
5/16/2024 12:53:47,3EAZ56FK,Muy estresada,Muy estresada,5,Ira
5/16/2024 13:11:17,ZT2GVR76,"Reacciono de una manera tranquila , una de mis estrategias para no reaccionar de mala forma , es contar hasta 10 , ademas que siento que hay peores situaciones que esas. ","Reacciono de una manera tranquila , una de mis estrategias para no reaccionar de mala forma , es contar hasta 10 , ademas que siento que hay peores situaciones que esas.",44,Ira
