Marca_Temporal,ID_Unico,Texto,Texto_Limpio,Longitud_Tokens,Emocion
4/24/2024 23:23:27,J9Q8IXFH,pensar  y observar los diferentes escenarios ,pensar y observar los diferentes escenarios,7,Miedo
4/24/2024 23:33:27,2ON6FVSH,Hago lista de pros y contras,Hago lista de pros y contras,9,Miedo
4/25/2024 9:36:25,ES771SD8,"Primero enlistar qué opciones tengo, analizar qué conllevaría tomar cierta decisión y evaluar ventajas y desventajas, si las ventajas pesan más que las desventajas entonces esa es tu decisión ","Primero enlistar qué opciones tengo, analizar qué conllevaría tomar cierta decisión y evaluar ventajas y desventajas, si las ventajas pesan más que las desventajas entonces esa es tu decisión",48,Miedo
4/25/2024 10:52:29,FZRWA0SY,"Estar en tranquilidad , Posteriormente intentar visualizar los escenarios posibles , y Finalmente tomar la decision que se la mas adecuada ","Estar en tranquilidad , Posteriormente intentar visualizar los escenarios posibles , y Finalmente tomar la decision que se la mas adecuada",29,Miedo
4/25/2024 11:40:29,1KWDDNOH,"Evalúo pros y contras de cada decisión
Si me afecta a mí
Si afecta a otros",Evalúo pros y contras de cada decisión Si me afecta a mí Si afecta a otros,20,Miedo
4/25/2024 11:42:43,5CHTZV8O,"Sopeso las consecuencias de las acciones que puedo tomar, como me afectan y las personas involucradas, también si me conviene en términos de si gano o pierdo más al decidir, lo anterior también es un factor al considerar el esfuerzo necesario al hacer mi elección, ya que podría emplearme en otro asunto.","Sopeso las consecuencias de las acciones que puedo tomar, como me afectan y las personas involucradas, también si me conviene en términos de si gano o pierdo más al decidir, lo anterior también es un factor al considerar el esfuerzo necesario al hacer mi elección, ya que podría emplearme en otro asunto.",70,Miedo
4/25/2024 12:15:55,RQF9W09V,"Pensar si es lo mejor para mí, si no afectare a una tercera persona y si me traerá un bien","Pensar si es lo mejor para mí, si no afectare a una tercera persona y si me traerá un bien",25,Miedo
4/25/2024 12:16:44,Q7YR6JAL,"Pensar en las consecuencias para bien o para mal, ver los riesgos y pensar.","Pensar en las consecuencias para bien o para mal, ver los riesgos y pensar.",19,Miedo
4/25/2024 12:21:21,YMU2FALS,Ver los pros y contras de la decisión ,Ver los pros y contras de la decisión,10,Miedo
4/25/2024 12:28:34,BUUJHLBW,Analizar las probabilidades de éxito asi como de fracaso ademas dependiendo de la situación ver qué tan favorable será a corto y largo plazo ,Analizar las probabilidades de éxito asi como de fracaso ademas dependiendo de la situación ver qué tan favorable será a corto y largo plazo,31,Miedo
4/25/2024 12:54:19,6OG08UL5,"Primero escucho el problema, segundo evaluó la situación desde diferentes puntos de vista, tercero veo las distintas soluciones que podría tener y cuarto elijo la opción que más me convenga","Primero escucho el problema, segundo evaluó la situación desde diferentes puntos de vista, tercero veo las distintas soluciones que podría tener y cuarto elijo la opción que más me convenga",42,Miedo
4/25/2024 12:55:12,UYE2QAWR,Ninguno,Ninguno,3,Miedo
4/25/2024 13:02:31,0YIJFHVF,"Afrontar la elección viendo lo malo también que puede provocar, ser precavido","Afrontar la elección viendo lo malo también que puede provocar, ser precavido",17,Miedo
4/25/2024 13:31:22,0WK1Q15C,"1. Valorar todas las posibles soluciones y amenazas
2. Elegir una solucion segun crea sea la mejor opcion
3. llevarla a cabo",1. Valorar todas las posibles soluciones y amenazas 2. Elegir una solucion segun crea sea la mejor opcion 3. llevarla a cabo,33,Miedo
4/25/2024 14:51:28,89R7BFY3,"1.Establecer el objetivo principal 
2.Analizar los posibles resultados
3. Establecer un plan
4. Ejecutarlo
5. Volver a gestionar si algo sale mal",1.Establecer el objetivo principal 2.Analizar los posibles resultados 3. Establecer un plan 4. Ejecutarlo 5. Volver a gestionar si algo sale mal,41,Miedo
4/25/2024 18:06:23,W8897XTA,comparar las distintas opciones que tengo y trato de buscar cual es la mejor que se adapte a mi ya sea en gustos o necesidades,comparar las distintas opciones que tengo y trato de buscar cual es la mejor que se adapte a mi ya sea en gustos o necesidades,31,Miedo
4/25/2024 18:26:25,MOXPM084,"Analizar, plantear opciones, compararlas y tomar una decisión ","Analizar, plantear opciones, compararlas y tomar una decisión",16,Miedo
4/25/2024 18:32:43,DXF0Z2FN,"Primero analizar los casos, también ver el impacto que puede tener en otros y en mí.
Y segundo es saber pensar de manera clara y objetiva.
","Primero analizar los casos, también ver el impacto que puede tener en otros y en mí. Y segundo es saber pensar de manera clara y objetiva.",32,Miedo
4/25/2024 18:42:00,NDMKZW1M,"Analizar la situación, analizar pros y contras, tomar la decisión de acuerdo a mis intereses y necesidades","Analizar la situación, analizar pros y contras, tomar la decisión de acuerdo a mis intereses y necesidades",24,Miedo
4/25/2024 19:18:17,A8QN8I2L,veo las todas  las posibles situaciones que conllevarían las decisiones que elija ,veo las todas las posibles situaciones que conllevarían las decisiones que elija,17,Miedo
4/25/2024 19:33:43,UBSR9VC8,"Puntos de vista, posibles consecuencias, beneficios","Puntos de vista, posibles consecuencias, beneficios",11,Miedo
4/25/2024 19:38:25,W8ILZE4K,Analizar la situación desde diferentes perspectivas armar posibles decisiones y elegir la que más me beneficie sin ignorar mis principios.,Analizar la situación desde diferentes perspectivas armar posibles decisiones y elegir la que más me beneficie sin ignorar mis principios.,28,Miedo
4/25/2024 19:49:50,ONSV8AYQ,"Pregunto a mis padres, amigos o alguien que sepa del tema y elijo con base a lo que me recomiendan pero tomando en cuenta lo que me gusta ","Pregunto a mis padres, amigos o alguien que sepa del tema y elijo con base a lo que me recomiendan pero tomando en cuenta lo que me gusta",37,Miedo
4/25/2024 20:20:12,OY7Q1STH,Consultar platicarlo y meditarlo,Consultar platicarlo y meditarlo,9,Miedo
4/25/2024 21:18:09,A9SQ6NWO,"Ver los pros y contras, analizando bien las situaciones a corto y largo plazo ","Ver los pros y contras, analizando bien las situaciones a corto y largo plazo",18,Miedo
4/25/2024 21:55:05,1C8YLNRI,"Pensar y actuar, no sobrepasar ","Pensar y actuar, no sobrepasar",9,Miedo
4/25/2024 22:01:24,U8GAYRZ7,"Describir exactamente la situación, a partir de ahí valorar pros y contras, y poner en balanza todo esto y a partir de ahí tomar la decisión ","Describir exactamente la situación, a partir de ahí valorar pros y contras, y poner en balanza todo esto y a partir de ahí tomar la decisión",34,Miedo
4/26/2024 6:49:03,F65E8SEA,"Primero, analizo la situación por un rato, segundo pienso en qué puede pasar dependiendo de la elección que decida, a veces también me gusta escuchar la opinión de alguna persona importante para mí y que sé que va a ser sincero conmigo, escuchar la opinión de otros no significa para mí hacer lo que ellos digan, al final de todo, para tomar una decisión es basándome en lo que creo que es mejor para mí y que no va a afectar a otros.","Primero, analizo la situación por un rato, segundo pienso en qué puede pasar dependiendo de la elección que decida, a veces también me gusta escuchar la opinión de alguna persona importante para mí y que sé que va a ser sincero conmigo, escuchar la opinión de otros no significa para mí hacer lo que ellos digan, al final de todo, para tomar una decisión es basándome en lo que creo que es mejor para mí y que no va a afectar a otros.",108,Miedo
4/26/2024 10:01:08,16UOLNVY,"1. Pensar que elección me conviene más, 2. Ver ventajas y desventajas de cada elección, 3. Elegir la elección, 4. Tomar esa elección.","1. Pensar que elección me conviene más, 2. Ver ventajas y desventajas de cada elección, 3. Elegir la elección, 4. Tomar esa elección.",38,Miedo
4/26/2024 10:39:25,D1S2USQV,"Primero pienso cuáles serían los beneficios de esa elección, luego las consecuencias y al final analizo si hay más beneficios que consecuencias ","Primero pienso cuáles serían los beneficios de esa elección, luego las consecuencias y al final analizo si hay más beneficios que consecuencias",31,Miedo
4/26/2024 11:14:18,83ECQ6P2,"Busco un momento de calma en mi día si es posible claro si no requiere una respuesta rápida, analizar las opciones sus lados positivos y negativos Tambien me importa si la decision que tomo no afecta a terceras personas intento tomar lo más seguro.","Busco un momento de calma en mi día si es posible claro si no requiere una respuesta rápida, analizar las opciones sus lados positivos y negativos Tambien me importa si la decision que tomo no afecta a terceras personas intento tomar lo más seguro.",56,Miedo
4/26/2024 11:50:56,LS7WFV2B,Tener información sobre lo cual se irá a tomar la decisión no llegar con una idea vaga de lo que es; ver las causas y consecuencias que la elección tiene o tendrá; en que puede afectar o beneficiar.,Tener información sobre lo cual se irá a tomar la decisión no llegar con una idea vaga de lo que es; ver las causas y consecuencias que la elección tiene o tendrá; en que puede afectar o beneficiar.,47,Miedo
4/26/2024 12:56:50,OAZ5FC8A,"Pensar por mi mismo 
Comentarlo con amigos cercanos
Pensar nuevamente 
Tomar la decisión sin arrepentimiento ",Pensar por mi mismo Comentarlo con amigos cercanos Pensar nuevamente Tomar la decisión sin arrepentimiento,24,Miedo
4/26/2024 13:17:38,DCV5DO3V,1. Buscar todas las opciones 2. Ver mis posibilidades 3. Priorizar lo que quiero 4. Escoger lo que mejor se adapte a eso,1. Buscar todas las opciones 2. Ver mis posibilidades 3. Priorizar lo que quiero 4. Escoger lo que mejor se adapte a eso,35,Miedo
4/26/2024 13:22:06,STTZ7KC4,"Analizar los pros y contras, las consecuencias y con base a eso elegir qué hacer","Analizar los pros y contras, las consecuencias y con base a eso elegir qué hacer",21,Miedo
4/26/2024 13:24:46,BNMM9UFQ,"Analizar los distintos beneficios y perjuicios que podría tener, reducir las posibilidades de la decisión, prepararme para posibles problemas colaterales, tomar la decisión. ","Analizar los distintos beneficios y perjuicios que podría tener, reducir las posibilidades de la decisión, prepararme para posibles problemas colaterales, tomar la decisión.",35,Miedo
4/26/2024 13:25:21,TA1NU1V7,Tiene inversiones ,Tiene inversiones,4,Miedo
4/26/2024 13:25:59,UGTBZ7P3,Sobrepensar la situación ,Sobrepensar la situación,5,Miedo
4/26/2024 13:40:10,SOQQDFEW,Pensar con detenimiento lo que aremos y ver las opciones posibles ,Pensar con detenimiento lo que aremos y ver las opciones posibles,16,Miedo
4/26/2024 13:49:23,0A63PM6K,"Aveces llego a sobrepensar mucho las cosas, también las platico con mis amigos para que me den sus opiniones aunque casi nunca sigo sus consejos, la mayoría de veces solo quiero que alguien me escuche para relajarme un poco. Pero por lo general lo sobrepienso mucho y luego lo hago. ","Aveces llego a sobrepensar mucho las cosas, también las platico con mis amigos para que me den sus opiniones aunque casi nunca sigo sus consejos, la mayoría de veces solo quiero que alguien me escuche para relajarme un poco. Pero por lo general lo sobrepienso mucho y luego lo hago.",71,Miedo
4/26/2024 13:50:36,X0GVR7CK,"Evaluar requisitos, viabilidad de medios, impacto inmediato, impacto a largo plazo, beneficios vs efectos adversos, comparar con otro curso de acción ","Evaluar requisitos, viabilidad de medios, impacto inmediato, impacto a largo plazo, beneficios vs efectos adversos, comparar con otro curso de acción",32,Miedo
4/26/2024 13:54:03,19NLQDKA,Haría una lista mental acerca de cual opción me traería mas problemas y cual menos ,Haría una lista mental acerca de cual opción me traería mas problemas y cual menos,17,Miedo
4/26/2024 13:57:41,2E2IMZRO,"Analizar las posibilidades que tengo, sus vetajas y desventajas y elegir lo que mas me conviene o es mejor","Analizar las posibilidades que tengo, sus vetajas y desventajas y elegir lo que mas me conviene o es mejor",29,Miedo
4/26/2024 14:10:39,21X2D6PW,Platicar con personas que pasaron por lo mismo ,Platicar con personas que pasaron por lo mismo,10,Miedo
4/26/2024 14:18:29,GP42KD2C,Analizar las consecuencias de todas las posibles elecciones.,Analizar las consecuencias de todas las posibles elecciones.,12,Miedo
4/26/2024 14:32:36,27WD6UH2,"Primero analizaría la situación, después analizaría las opciones que puedo escoger y de cada opción, pesaría si las consecuencias de elegirla dicha opción son favorables o no, la que opción más favorable es la que elegiría","Primero analizaría la situación, después analizaría las opciones que puedo escoger y de cada opción, pesaría si las consecuencias de elegirla dicha opción son favorables o no, la que opción más favorable es la que elegiría",50,Miedo
4/26/2024 14:33:09,4TF29YIO,Analizar todas las posibilidades antes de tomarla ,Analizar todas las posibilidades antes de tomarla,11,Miedo
4/26/2024 14:35:23,UZNBAHRB,Estar con la cabeza fría y ver qué opción me sale mejor para mí ,Estar con la cabeza fría y ver qué opción me sale mejor para mí,16,Miedo
4/26/2024 14:50:06,87RRAHBJ,Evaluar las ventajas y desventajas de mis posibles opciones y elegir respecto a eso,Evaluar las ventajas y desventajas de mis posibles opciones y elegir respecto a eso,19,Miedo
4/26/2024 15:01:39,EYYTA3LD,"Investigar, escoger la mejor opción, sobrepensar si realmente necesito hacer la decisión, pedir ayuda, hacer caso omiso y elegir al azar. ","Investigar, escoger la mejor opción, sobrepensar si realmente necesito hacer la decisión, pedir ayuda, hacer caso omiso y elegir al azar.",37,Miedo
4/26/2024 15:35:25,W49IM590,"Buscar la mejor solución, buscar alternativas, reflexionar muy bien ","Buscar la mejor solución, buscar alternativas, reflexionar muy bien",15,Miedo
4/26/2024 16:54:59,7HKJBSVI,"meditar un rato, leer y elegir lo que considero más correcto","meditar un rato, leer y elegir lo que considero más correcto",16,Miedo
4/26/2024 16:57:51,41U4SDTP,"Ningún paso, solo lo elijo","Ningún paso, solo lo elijo",9,Miedo
4/26/2024 17:05:18,25DC2F4Q,"Tomar una decisión de la forma más estoica posible, tomándola con lógica sin involucrar emociones","Tomar una decisión de la forma más estoica posible, tomándola con lógica sin involucrar emociones",25,Miedo
4/26/2024 17:07:40,PPI1SV0E,"Primero evaluar las repercusiones positivas o negativas de la misma, sopesar cuáles son mejores, y actuar conforme a ello","Primero evaluar las repercusiones positivas o negativas de la misma, sopesar cuáles son mejores, y actuar conforme a ello",32,Miedo
4/26/2024 18:22:59,KQGSATHF,Primero ver cual es la que mas me da beneficio o me perjudica y después veo que tanto va a afectar en un futuro ,Primero ver cual es la que mas me da beneficio o me perjudica y después veo que tanto va a afectar en un futuro,29,Miedo
4/26/2024 20:27:53,3ZF411GH,"Analizar la circunstancia, para después identificar que es lo que más nos conviene sin afectar de manera negativa a alguien ","Analizar la circunstancia, para después identificar que es lo que más nos conviene sin afectar de manera negativa a alguien",28,Miedo
4/28/2024 12:04:28,5CYE0BRU,Analizar las consecuencias y ver si vale la pena ,Analizar las consecuencias y ver si vale la pena,12,Miedo
4/28/2024 17:44:49,43K4VHCP,"Primero investigaría en sitios de internet, luego preguntaría a personas que sepan sobre el tema. Y ya con toda la información recopilada, formaría mi propio criterio, y ya estaría listo para elegir","Primero investigaría en sitios de internet, luego preguntaría a personas que sepan sobre el tema. Y ya con toda la información recopilada, formaría mi propio criterio, y ya estaría listo para elegir",48,Miedo
4/28/2024 22:35:59,FA8HZ0ZJ,"Analizar opciones, identificar riesgos, visualizar escenarios, tomar la decisión ","Analizar opciones, identificar riesgos, visualizar escenarios, tomar la decisión",18,Miedo
4/29/2024 9:09:29,KFH9XJ94,Pensar en el posible resultado,Pensar en el posible resultado,6,Miedo
4/29/2024 13:24:37,7I9KZQ70,"Analizar las decisiones, analizar posibles consecuencias, visualizar pros y contras, seguir la que me haga sentir más cómodo","Analizar las decisiones, analizar posibles consecuencias, visualizar pros y contras, seguir la que me haga sentir más cómodo",30,Miedo
4/29/2024 13:26:44,TBIDV696,"Consulto con personas ajenas a la situación pero que sean de mi confianza, para así llegar a una conclusión y tomar la decisión. ","Consulto con personas ajenas a la situación pero que sean de mi confianza, para así llegar a una conclusión y tomar la decisión.",29,Miedo
4/29/2024 13:30:35,BR14PE8E,Tomar en cuenta cual seria la peor y mejor situacion en caso de que eligiera algun camino y como repercutira con el estilo de vida que llevo.,Tomar en cuenta cual seria la peor y mejor situacion en caso de que eligiera algun camino y como repercutira con el estilo de vida que llevo.,37,Miedo
4/29/2024 13:31:46,PRUNGY5A,"1. Identificación de elecciones.
2. Razones del porque es buena esa decisión.
3. Tomar la decisión.",1. Identificación de elecciones. 2. Razones del porque es buena esa decisión. 3. Tomar la decisión.,27,Miedo
4/29/2024 13:39:07,WHUIDLRU,Me lo pienso durante varios días si esto se puede,Me lo pienso durante varios días si esto se puede,12,Miedo
4/29/2024 13:40:04,442SR3BQ,"Prkwmro plantear que beneficios o cosas negativas conllevará esto, después ver que cosas me impiden tomarla, finalmente tomarla siempre y cuando sea mejor a corto y a largo plazo.
","Prkwmro plantear que beneficios o cosas negativas conllevará esto, después ver que cosas me impiden tomarla, finalmente tomarla siempre y cuando sea mejor a corto y a largo plazo.",44,Miedo
4/29/2024 13:53:27,R5NND2PJ,"Verificar opciones, investigar acerca de la posible solución y si es posible pedir un consejo a alguien con experiencia ","Verificar opciones, investigar acerca de la posible solución y si es posible pedir un consejo a alguien con experiencia",23,Miedo
4/29/2024 14:03:24,S62P3R06,"1. Conocer todos los ámbitos de la situación 
2. Evaluar los pros y contras de tomar la decisión 
3. Conocer si se cuenta con el suficiente tiempo para realizar lo
4. Conocer si está elección se puede aplazar o no ",1. Conocer todos los ámbitos de la situación 2. Evaluar los pros y contras de tomar la decisión 3. Conocer si se cuenta con el suficiente tiempo para realizar lo 4. Conocer si está elección se puede aplazar o no,56,Miedo
4/29/2024 14:05:35,VBGGGTXX,"*Conocer la situación a fondo
*Comparar pros y contras
*Tomar en cuenta los tiempos 
*Conocer alternativas ",*Conocer la situación a fondo *Comparar pros y contras *Tomar en cuenta los tiempos *Conocer alternativas,29,Miedo
4/29/2024 14:21:13,YO9QP9GQ,primero buscar las ventajas y desventajas de tomar una desicion y consultar con otras personas que opinan,primero buscar las ventajas y desventajas de tomar una desicion y consultar con otras personas que opinan,23,Miedo
4/29/2024 14:21:52,TIRMAXIL,"Plantearme todos los escenarios posibles, tomando en cuenta posibles resultados y consecuencias y en base a eso, tomar decisiones ","Plantearme todos los escenarios posibles, tomando en cuenta posibles resultados y consecuencias y en base a eso, tomar decisiones",25,Miedo
4/29/2024 14:36:58,X939VKYG,"1.Analizar la situación 
2.Pensar de entre todas las decisiones que tome cuál sería la mejor.",1.Analizar la situación 2.Pensar de entre todas las decisiones que tome cuál sería la mejor.,24,Miedo
4/29/2024 14:50:49,EE1OP684,Buscar soluciones posibles y actuar de inmediato ,Buscar soluciones posibles y actuar de inmediato,10,Miedo
4/29/2024 15:07:54,G1NFK78R,"meditar, consultar, platicar, decidir ","meditar, consultar, platicar, decidir",11,Miedo
4/29/2024 16:31:34,TW29QEAI,"1. Identificar el problema o la meta
2. Meditar las opciones que tengo
3. Observar los pros y contras de cada opcion
4. Decidir que opcion es la mejor
5. Aplicarla",1. Identificar el problema o la meta 2. Meditar las opciones que tengo 3. Observar los pros y contras de cada opcion 4. Decidir que opcion es la mejor 5. Aplicarla,51,Miedo
4/29/2024 18:47:56,EC28OB0I,"Ver por qué si y por qué no a cada una de las.opciones, además de pedir opiniones ","Ver por qué si y por qué no a cada una de las.opciones, además de pedir opiniones",23,Miedo
4/29/2024 23:14:46,YWDANKQ3,Pensar y buscar ventajas y desventajas ,Pensar y buscar ventajas y desventajas,10,Miedo
4/30/2024 0:22:30,41GHNML3,Reflexionar sobre lo que pasa dependiendo de lo que elegiría,Reflexionar sobre lo que pasa dependiendo de lo que elegiría,13,Miedo
4/30/2024 0:30:58,ZYO6EKLW,"Ver todas mis opciones, pensar en los pro y contra que cada una me traerá y pensar en la opción con la que más cómoda me voy a sentir y después la tomo","Ver todas mis opciones, pensar en los pro y contra que cada una me traerá y pensar en la opción con la que más cómoda me voy a sentir y después la tomo",40,Miedo
4/30/2024 8:38:45,WLSM1SUM,Que sea seguro ,Que sea seguro,3,Miedo
4/30/2024 10:44:29,7RSZOAWX,"Primero lo pienso dos veces, si no llego a una conclusión o me cuesta trabajo, pido ayuda, una segunda opinión, si me sirvió tomo la decisión, si no entonces lo pienso más veces hasta que me decido 
Si estoy bajo presión muchas veces decido al ahí se va ","Primero lo pienso dos veces, si no llego a una conclusión o me cuesta trabajo, pido ayuda, una segunda opinión, si me sirvió tomo la decisión, si no entonces lo pienso más veces hasta que me decido Si estoy bajo presión muchas veces decido al ahí se va",66,Miedo
4/30/2024 11:00:56,NOQASZVA,"Pensar en las consecuencias de dicha acción, si las consecuencias nos benefician se elige ","Pensar en las consecuencias de dicha acción, si las consecuencias nos benefician se elige",21,Miedo
4/30/2024 13:35:25,N9JIRQ1R,Estudiar el problema. Escribir sobre él. Reflexionar. Pedir consejos. Escuchar testimonios de gente con problemas similares ,Estudiar el problema. Escribir sobre él. Reflexionar. Pedir consejos. Escuchar testimonios de gente con problemas similares,31,Miedo
4/30/2024 14:30:58,RVJ6EPRG,"Ver qué decision es la mejor, como puedo optar para que no me sienta mal en el futuro. ","Ver qué decision es la mejor, como puedo optar para que no me sienta mal en el futuro.",23,Miedo
4/30/2024 18:16:40,2WMZZ63C,"Ver el escenario con las posibles elecciones, razonar cuál es la más conveniente entre todas y así descartar hasta llegar a la posible correcta.","Ver el escenario con las posibles elecciones, razonar cuál es la más conveniente entre todas y así descartar hasta llegar a la posible correcta.",33,Miedo
4/30/2024 18:38:14,53710675,"Estudiar las opciones, luego los beneficios, después las consecuencias y que tan factible sería","Estudiar las opciones, luego los beneficios, después las consecuencias y que tan factible sería",21,Miedo
4/30/2024 21:04:57,7CTEOZ0B,"Primero: ver ventajas y desventajas.
Segundo: ver la moral de la elección y saber si el fin justifica el medio
Tercero: elegir la opción que mejor le convenga después de haber analizado las ventajas, y alternativas.","Primero: ver ventajas y desventajas. Segundo: ver la moral de la elección y saber si el fin justifica el medio Tercero: elegir la opción que mejor le convenga después de haber analizado las ventajas, y alternativas.",53,Miedo
5/1/2024 8:23:10,RJYNX3WD,Preguntar con gente que yo sepa que me pueden dar un buen consejo ,Preguntar con gente que yo sepa que me pueden dar un buen consejo,16,Miedo
5/1/2024 16:59:46,IRUH1G2Z,"Ver si me afecta positivamente o negativamente, de ahí el nivel de afectación y por último si me sentiré bien o mal ","Ver si me afecta positivamente o negativamente, de ahí el nivel de afectación y por último si me sentiré bien o mal",27,Miedo
5/1/2024 20:39:05,IYJTK4UN,Pensar en las posibles consecuencias malas o buenas y cuáles me afectan negativamente a mi o a las personas cercanas.Finalmete si estoy dispuesta a pagar el precio tomar la decisión.,Pensar en las posibles consecuencias malas o buenas y cuáles me afectan negativamente a mi o a las personas cercanas.Finalmete si estoy dispuesta a pagar el precio tomar la decisión.,44,Miedo
5/1/2024 21:34:58,J7YGJPIE,"Investigar de que se trata, informarme que me conviene ","Investigar de que se trata, informarme que me conviene",14,Miedo
5/1/2024 23:34:11,XA5DPHB3,"A veces me echo un volado JSHDJSJ y en ocasiones pienso en los pros y contras , ya que me ayuda a ver la situación desde otra perspectiva ","A veces me echo un volado JSHDJSJ y en ocasiones pienso en los pros y contras , ya que me ayuda a ver la situación desde otra perspectiva",39,Miedo
5/2/2024 1:19:32,6QCKW4ZX,"Análisis, posibles resultados y ejecución ","Análisis, posibles resultados y ejecución",8,Miedo
5/2/2024 18:33:09,BHZT40UO,"Primero pienso en las consecuencias que podría tener tomar alguna decisión, ya sean malas o buenas, después de analizar cuál es la opción que es más viable, tomo la decisión que mejor se adapte a mis necesidades.  ","Primero pienso en las consecuencias que podría tener tomar alguna decisión, ya sean malas o buenas, después de analizar cuál es la opción que es más viable, tomo la decisión que mejor se adapte a mis necesidades.",51,Miedo
5/2/2024 23:42:40,Q8HPCRF0,Recabaría información sobre la decisión y en base a pros y contras de cada decisión es como optaría en tomar una.,Recabaría información sobre la decisión y en base a pros y contras de cada decisión es como optaría en tomar una.,28,Miedo
5/3/2024 9:27:43,9OCOYQ5S,"Depende el rango de importancia que tenga cada cosa, lo ordenaria primero y después elegiría en base a beneficio","Depende el rango de importancia que tenga cada cosa, lo ordenaria primero y después elegiría en base a beneficio",23,Miedo
5/3/2024 16:49:43,,"Contemplar las consecuencias, con que herramientas cuento y que me falta obtener/desarrollar para que x cosa sea posible y que haré en caso de que no funcione x cosa antes de tomarla como decisión.","Contemplar las consecuencias, con que herramientas cuento y que me falta obtener/desarrollar para que por cosa sea posible y que haré en caso de que no funcione por cosa antes de tomarla como decisión.",48,Miedo
5/3/2024 16:49:47,UBXXESOE,"1. Fijar el resultado que deseo.
2. Pensar que hacer a continuación.
3. Pedir la opinión de alguien más.
4. Analizar las ventajas y desventajas de todas las posibilidades.
5. Dejar de pensar en ello.
6. Retomar la situación y elegir lo más conveniente.",1. Fijar el resultado que deseo. 2. Pensar que hacer a continuación. 3. Pedir la opinión de alguien más. 4. Analizar las ventajas y desventajas de todas las posibilidades. 5. Dejar de pensar en ello. 6. Retomar la situación y elegir lo más conveniente.,70,Miedo
5/7/2024 16:14:01,DLCOTDB3,"pues primero analisar si esa decisión tiene mas cosas a favor que encontra, por que asi asumes las consecuencias de esa decisión a tomar.","pues primero analisar si esa decisión tiene mas cosas a favor que encontra, por que asi asumes las consecuencias de esa decisión a tomar.",29,Miedo
5/7/2024 17:52:41,73E51Z9Y,Pensar demasiado en los pros y contras que puede llegar a tener la toma de alguna decisión. ,Pensar demasiado en los pros y contras que puede llegar a tener la toma de alguna decisión.,21,Miedo
5/8/2024 0:16:33,NZNKVJN5,"1. Analizar la situación 
2. Ver las opciones 
3. Evaluar cada opción 
4. Desarrollar las consecuencias de cada situación.
5. Elegir la mejor de acuerdo al contexto y las prioridades que involucren al mismo",1. Analizar la situación 2. Ver las opciones 3. Evaluar cada opción 4. Desarrollar las consecuencias de cada situación. 5. Elegir la mejor de acuerdo al contexto y las prioridades que involucren al mismo,52,Miedo
5/9/2024 13:11:23,K34YLW69,"Analizar pros y contras, mis necesidades.","Analizar pros y contras, mis necesidades.",12,Miedo
5/9/2024 13:19:18,9NUZ5PKN,"Considerar las causas y consecuencias, tener una grado de importante en mi vida","Considerar las causas y consecuencias, tener una grado de importante en mi vida",17,Miedo
5/9/2024 13:20:19,QXWPZ23V,"Pensar en todas la situaciones buenas y malas que puedan existir, así como la situación actual. Después, ya tomo la decisión ","Pensar en todas la situaciones buenas y malas que puedan existir, así como la situación actual. Después, ya tomo la decisión",27,Miedo
5/9/2024 13:26:41,97RWBCRJ,Pensar las consecuencias de un futuro ,Pensar las consecuencias de un futuro,8,Miedo
5/9/2024 13:37:30,G63ZMG4B,"Analizar la situación, pensar en algunas consecuencias que puede haber pero si esas consecuencias no afectan mucho, podemos continuar.","Analizar la situación, pensar en algunas consecuencias que puede haber pero si esas consecuencias no afectan mucho, podemos continuar.",27,Miedo
5/9/2024 13:48:45,GL74ZXRL,"1. Analiza mis opciones
2. Analizo las pros y contras de cada opcion
3. Bada en los pros y contras escojo una opción",1. Analiza mis opciones 2. Analizo las pros y contras de cada opcion 3. Bada en los pros y contras escojo una opción,39,Miedo
5/9/2024 14:22:33,VXWOTMTO,"Claridad mental, autoconocimiento, evaluación de opciones, planificación estratégica, decisión y acción.","Claridad mental, autoconocimiento, evaluación de opciones, planificación estratégica, decisión y acción.",27,Miedo
5/9/2024 14:27:31,7QQDXHQ7,"Evaluar la situación, hacer una investigación exhaustiva de mis opciones, pedir la opinión de terceros que sepan del tema, hacer una evaluación final con toda la información recabada, y esperar que la decisión que se tomó fue la mejor. ","Evaluar la situación, hacer una investigación exhaustiva de mis opciones, pedir la opinión de terceros que sepan del tema, hacer una evaluación final con toda la información recabada, y esperar que la decisión que se tomó fue la mejor.",54,Miedo
5/9/2024 14:34:45,WW1GHWY1,"-Analizar las consecuencias de mi decisión
- ver algunas otras opciones de respuesta 
- hacerlo sin arrepentimiento 
",-Analizar las consecuencias de mi decisión - ver algunas otras opciones de respuesta - hacerlo sin arrepentimiento,25,Miedo
5/9/2024 14:35:17,4F5JZDBC,"Buscar la mejor opción, más rápida, eficaz ","Buscar la mejor opción, más rápida, eficaz",11,Miedo
5/9/2024 16:15:48,9OS9PHYF,Pensar a lo que ma a llevar la elección y las consecuencias ,Pensar a lo que ma a llevar la elección y las consecuencias,14,Miedo
5/9/2024 17:35:34,16RK386Y,Pensar en las posibilidades que abre cada decisión y tomar la más conveniente .,Pensar en las posibilidades que abre cada decisión y tomar la más conveniente .,18,Miedo
5/9/2024 18:29:23,1RKPWNBF,1 observar mis valores 2 elejir respecto a mis valores de lo que esta bien y esta mal,1 observar mis valores 2 elejir respecto a mis valores de lo que esta bien y esta mal,19,Miedo
