5/9/2024 13:37:30,G63ZMG4B,"Que la fecilidad es en momentos donde estas tranquilo, lleno de libertad, cuando estas viviendo el momento plenamente"
5/9/2024 13:48:45,GL74ZXRL,momentos donde la angustia y estres no estan presentes
5/9/2024 14:22:33,VXWOTMTO,Encontrar la paz interior y la satisfacción en el logro de los objetivos y el desarrollo personal.
5/9/2024 14:27:31,7QQDXHQ7,"Sobre una guerra ficticia que represente los problemas actuales de la sociedad. 
Por qué una guerra?
Porque creo que sería la mejor forma de representarlo a mi parecer aunque la situación fuese extrema."
5/9/2024 14:34:45,WW1GHWY1,"En el momento que cuando haces algo lo hagas con tranquilidad y con eficiencia, sin notar cansancio y no querer irte del lugar 
"
5/9/2024 14:35:17,4F5JZDBC,Libertad 
5/9/2024 16:15:48,9OS9PHYF,Encontrarse a uno mismo 
5/9/2024 17:35:34,16RK386Y,La felicidad son las pequeñas cosas que experimentamos que hacen que se olvide todo lo malo.
5/9/2024 18:29:23,1RKPWNBF,Sigue tus sueños. 1
5/9/2024 18:31:44,BQK35SUL,"Estar bien consigo mismo, sentir paz y tranquilidad tanto estando solos como con personas queridas."
5/9/2024 18:46:39,3G5WW5TD,"Haz lo que sea, cuando sientas que las horas se pasan como minutos. Es ahí donde realmente la pasas bien."
5/9/2024 19:30:55,4L83S1WU,"Experimentar, abrirse a nuevos horizontes y dejar de pensar en el futuro"
5/9/2024 22:04:15,1OGWU084,"La sensación de poder vivir la vida en gozo y sin preocupaciones, vivir cada día como si fuese el último de todos, dejar las preocupaciones y miedos atrás "
5/10/2024 13:59:01,IPYENR3M,"La felicidad está presente en múltiples instantes de nuestra vida, se encuentra en los momentos en los que puedes ser tu mismo, en los que no tienes nada qué ocultar y sientes mucha paz."
5/10/2024 15:00:27,XTINAGL2,"En mi opinión la felicidad es la ausencia del caos, enojos y estrés, en momentos específicos. Sintetizando para mi la felicidad sinónimo de plenitud  "
5/10/2024 15:20:56,PJEM9DJR,"Encontrar lo que te hace feliz a ti, sin importar lo que digan los demas"
5/10/2024 16:27:26,90SG09DL,Primero necesitas experimentar la tristeza para saber que es la felicidad
5/10/2024 19:40:06,ZO6GKY6S,Tranquilidad 
5/10/2024 22:31:28,S45KT7YO,Sentirse a gusto con uno mismo y estar tranquilo 
5/12/2024 0:48:52,T6C4YU2L,La satisfacción de lograr algo complicado
5/12/2024 20:18:00,9TQIQ8J0,Son momentos
5/12/2024 20:47:26,QOKLYQJZ,"Estabilidad emocional, económica, salud y estar con personas que te recuerden que la vida es bonita"
5/13/2024 9:54:13,AR2SHENR,Amor propio 
5/13/2024 18:24:51,MXD2BDEN,"No sé, hace mucho no pienso en felicidad, solo en funcionalidad, si algo sale bien o esta en orden es lo que me hace sentir bien"
5/13/2024 20:32:28,I9HEYDJ0,Ser pleno con uno mismo
5/13/2024 20:43:31,C2VL95E5,"La felicidad es aquella que se presenta a ti en forma de risa, de paz, aquella que te hace sentir tranquila, con ganas de vivir el día a día y de disfrutar cada momento sin importar las cosas que se tengan que hacer porque al final es uno quien se pone a si mismo en primer lugar."
5/13/2024 20:44:20,YOP5JWEP,EL AMOR 
5/13/2024 20:46:18,YG3TTUE9,La felicidad no es un estado sino las decisiones que tomamos
5/13/2024 22:36:11,ZOYW0DWU,Relajación y paz mental 
5/14/2024 10:02:00,V5J3IP8N,Hacer lo que te gusta y perseguir un sueño 
5/15/2024 20:14:17,E4EGEZ1X,"Vivir una vida libre de preocupaciones y conflictos con las personas, cosas y comodidad que uno imagina o sueña tener."
5/15/2024 20:43:29,DJWQSCW2,Estar vivo y hacer lo que uno quiere y le gusta
5/15/2024 21:34:45,3KRGQIMS,Le preguntaría primero .....que es el pesimismo? y si el placer es lo mismo que la felicidad.
5/15/2024 22:02:58,0K4CZRKQ,"La felicidad es la presencia de tranquilidad, paz y armonía con tú ser y tú entorno, basado en la satisfacción de las actividades o acciones que haces o simplemente la tranquilidad contigo mismo"
5/15/2024 23:23:27,5GRMSXOF,Las amistades y el amor 
5/16/2024 0:26:26,TDU8A4SC,Viajar mucho y tener estabilidad económica 
5/16/2024 0:29:08,QN6SP8W7,Situación en la que uno llega a sentir comodidad 
5/16/2024 0:35:07,CHNLHC6X,No sé
5/16/2024 0:55:45,IX724P8G,"que la felicidad no es algo que se pueda dar a alguien más, si no que alcanza por nosotros mismos. "
5/16/2024 1:13:18,B05YDAZ0,"La vida es un parpadeo, nos preocupamos por tonterías y olvidamos que al morir solo llevamos lo que disfrutamos."
5/16/2024 1:41:10,AJKRH064,Poder ser uno mismo sin temor a lo que los demás piense de uno mismo
5/16/2024 1:44:31,1RHBUABD,"Es el poder sentirse agradecido con las situaciones que vivimos, personas con las que convivimos y el tiempo que invertimos en las cosas"
5/16/2024 1:45:41,86IH30I7,Estabilidad financiera y realizar las actividades que te gustan sin preocupaciones.
5/16/2024 7:20:37,7SV40TFC,"El estar tranquilo contigo mismo, el poder sentirte libre y no tener nada que sobrepensar, el sentirte relajado y sin preocupaciones."
5/16/2024 8:27:32,G2H8Q8RA,Un momento fugas de realización 
5/16/2024 8:38:22,JC7G5EHG,Paz mental
5/16/2024 8:46:06,91VK19HH,La felicidad es la capacidad de apreciar las cosas en nuestra vida
5/16/2024 9:12:26,KCXYQUUD,"La felicidad es algo que se busca, no que se tiene y es temporal ya que sin momentos de tristeza no existiria la felicidad "
5/16/2024 9:19:48,X7WQGQMT,"Como se puede ser feliz, aun asi estes pasando por tus peores momentos "
5/16/2024 9:36:26,BLO78S1C,Buscar hacer algo que te guste 
5/16/2024 9:59:21,8MM32FBW,Sugeriría que es un estado de plenitud y satisfacción 
5/16/2024 10:42:34,PYVXS5Y5,"La felicidad no es un momento preciso, ni una meta que alcanzar, la felicidad es el dia a día, los momentos y personas que te hacen feliz, pero solo tu eres responsable de tu felicidad, así que búscala a diario."
5/16/2024 11:30:00,DJRCLO8P,"La felicidad es un estado emocional de sentimientos de alegría, satisfacción, bienestar y plenitud"
5/16/2024 12:00:29,ZJWB22YX,familia
5/16/2024 12:53:47,3EAZ56FK,Tener dinero
5/16/2024 13:11:17,ZT2GVR76,"La felicidad , se podría interpretar como el sentirse emocionalmente bien , en un pequeño momento de la vida . Esto significa que puede presentarse en una situación en la que todas tus emociones se combinan entre si . "
5/16/2024 13:25:14,614O6Y4I,El camino de la vida desde un enfoque espiritual buscando internamente satisfaccion personal y comunitaria.
5/16/2024 13:45:24,14XGFLGK,Definiria a la felicidad como los momentos increibles que pasas a lo largo de tu dia.Aquellos que te preovocan una sensación de alegría. 
5/16/2024 13:54:46,CKOKU9P4,Tener buenas momentos en los que tu recuerdes en los que te la pasaste increíble o tener todo resultó como querías ya que la tranquilidad también se podría resultar como felicidad o tener todo lo que quieres 
5/16/2024 16:56:55,BGD4M2IP,Tranquilidad y paz
5/16/2024 16:57:14,KGOL6JXH,"no la busquemos, creemosla"
5/16/2024 17:16:08,V6MYHJGB,"Una persona, Nahary"
5/17/2024 0:16:31,JZEC253P,Integridad
5/17/2024 0:54:15,Y29P2VU6,Mascotas felices
5/17/2024 1:12:43,ORL0OVLI,"Experiencias, amor, gozo, situaciones o momentos que nos hacen sentir bien o nos traen paz, que no nos alteran y nos dan confianza para saber que aunque no sean tal vez la mejor situación sabemos que nada se queda igual y que es parte de lo que nos hace crecer "
5/17/2024 2:06:42,9N0G1GM1,Que uno mismo la tiene que buscar sin ayuda de los demás.
5/17/2024 2:32:37,8TO1OH28,El tener amistades en las que puedas ser tú mismo
5/17/2024 8:59:10,MCPCHOLY,No se
5/17/2024 9:32:45,J4TCSVW0,"Aun no lo se, solo se que la he sentido y hay veces que es mas fuerte que otras veces, no creo en la felicidad eterna."
5/17/2024 9:44:25,UNBMV59R,"Escribiría que la felicidad es algo que se puede obtener de una manera fácil, pero que se puede mantener de una manera muy complicada "
5/17/2024 10:34:41,2CMHRG7X,Un estado de bienestar y satisfacción 
5/17/2024 10:45:56,AYNOOGEB,Levantarse sin preocupaciones 
5/17/2024 10:55:25,ICZPD6VE,"El significado de la felicidad es relativo y depende de la persona y la filosofía de vida que tenga. En mi caso, considero que es el Equilibrio. Debes equilibrar lo mejor posible todas las áreas de tu vida para sentirte bien contigo mismo. Por otro lado, considero que la salud mental es lo más importante, por lo que si mejoras este aspecto, la sensación de felicidad aumentará bastante."
5/17/2024 11:40:20,KXHR1RPU,"Vivir la vida a tu manera sin presiones de otras personas, buscando siempre vivir de la mejor manera"
5/20/2024 1:29:54,7PFSQZGK,Diría que es la temporada de primavera después del invierno 
5/20/2024 8:07:43,RK9BOLBA,La felicidad es cumplir tus sueños y disfrutar los pequeños momentos de la vida. 
5/22/2024 19:49:00,AI6RPUWX,"La felicidad no es absoluta, y es subjetiva, además de que no se encuentra en otras partes más que en uno mismo"
5/24/2024 11:34:36,KIBDSKF6,"Yo creo que para haber felicidad tiene que haber tristeza, sino un momento de felicidad no tendria el mismo valor, como yo lo veo es simplemente hacer lo que le gusta a uno sin afectar a los demas. Habran altibajos pero si uno se mantiene firme en sus convicciones las cosas resultaran bien."
5/24/2024 19:04:24,19QO0M44,Sentirse pleno con lo que se tiene 
6/12/2024 18:05:58,I01P7HCR,"talvez  recordar que es lo que hace feliz día con día a las personas, creo que el termino felicidad tiene distintos significados y distintas razones para serlo."
