5/1/2024 20:39:05,IYJTK4UN,Pensar en las posibles consecuencias malas o buenas y cuáles me afectan negativamente a mi o a las personas cercanas.Finalmete si estoy dispuesta a pagar el precio tomar la decisión.
5/1/2024 21:34:58,J7YGJPIE,"Investigar de que se trata, informarme que me conviene "
5/1/2024 23:34:11,XA5DPHB3,"A veces me echo un volado JSHDJSJ y en ocasiones pienso en los pros y contras , ya que me ayuda a ver la situación desde otra perspectiva "
5/2/2024 1:19:32,6QCKW4ZX,"Análisis, posibles resultados y ejecución "
5/2/2024 18:33:09,BHZT40UO,"Primero pienso en las consecuencias que podría tener tomar alguna decisión, ya sean malas o buenas, después de analizar cuál es la opción que es más viable, tomo la decisión que mejor se adapte a mis necesidades.  "
5/2/2024 23:42:40,Q8HPCRF0,Recabaría información sobre la decisión y en base a pros y contras de cada decisión es como optaría en tomar una.
5/3/2024 9:27:43,9OCOYQ5S,"Depende el rango de importancia que tenga cada cosa, lo ordenaria primero y después elegiría en base a beneficio"
5/3/2024 16:49:43,,"Contemplar las consecuencias, con que herramientas cuento y que me falta obtener/desarrollar para que x cosa sea posible y que haré en caso de que no funcione x cosa antes de tomarla como decisión."
5/3/2024 16:49:47,UBXXESOE,"1. Fijar el resultado que deseo.
2. Pensar que hacer a continuación.
3. Pedir la opinión de alguien más.
4. Analizar las ventajas y desventajas de todas las posibilidades.
5. Dejar de pensar en ello.
6. Retomar la situación y elegir lo más conveniente."
5/7/2024 16:14:01,DLCOTDB3,"pues primero analisar si esa decisión tiene mas cosas a favor que encontra, por que asi asumes las consecuencias de esa decisión a tomar."
5/7/2024 17:52:41,73E51Z9Y,Pensar demasiado en los pros y contras que puede llegar a tener la toma de alguna decisión. 
5/8/2024 0:16:33,NZNKVJN5,"1. Analizar la situación 
2. Ver las opciones 
3. Evaluar cada opción 
4. Desarrollar las consecuencias de cada situación.
5. Elegir la mejor de acuerdo al contexto y las prioridades que involucren al mismo"
5/9/2024 13:11:23,K34YLW69,"Analizar pros y contras, mis necesidades."
5/9/2024 13:19:18,9NUZ5PKN,"Considerar las causas y consecuencias, tener una grado de importante en mi vida"
5/9/2024 13:20:19,QXWPZ23V,"Pensar en todas la situaciones buenas y malas que puedan existir, así como la situación actual. Después, ya tomo la decisión "
5/9/2024 13:26:41,97RWBCRJ,Pensar las consecuencias de un futuro 
5/9/2024 13:37:30,G63ZMG4B,"Analizar la situación, pensar en algunas consecuencias que puede haber pero si esas consecuencias no afectan mucho, podemos continuar."
5/9/2024 13:48:45,GL74ZXRL,"1. Analiza mis opciones
2. Analizo las pros y contras de cada opcion
3. Bada en los pros y contras escojo una opción"
5/9/2024 14:22:33,VXWOTMTO,"Claridad mental, autoconocimiento, evaluación de opciones, planificación estratégica, decisión y acción."
5/9/2024 14:27:31,7QQDXHQ7,"Evaluar la situación, hacer una investigación exhaustiva de mis opciones, pedir la opinión de terceros que sepan del tema, hacer una evaluación final con toda la información recabada, y esperar que la decisión que se tomó fue la mejor. "
5/9/2024 14:34:45,WW1GHWY1,"-Analizar las consecuencias de mi decisión
- ver algunas otras opciones de respuesta 
- hacerlo sin arrepentimiento 
"
5/9/2024 14:35:17,4F5JZDBC,"Buscar la mejor opción, más rápida, eficaz "
5/9/2024 16:15:48,9OS9PHYF,Pensar a lo que ma a llevar la elección y las consecuencias 
5/9/2024 17:35:34,16RK386Y,Pensar en las posibilidades que abre cada decisión y tomar la más conveniente .
5/9/2024 18:29:23,1RKPWNBF,1 observar mis valores 2 elejir respecto a mis valores de lo que esta bien y esta mal
5/9/2024 18:31:44,BQK35SUL,"1. Hacer una lista de cosas favorables de la situación.
2. Hacer una lsita de cosas desfavorables de la situación.
3. Hacer una comparación entre ambas listas.
4. Recordar ""Sea cuál sea la decisión que tome hoy, no me voy arrepentir mañana""
5 .Tomar la decisión"
5/9/2024 18:46:39,3G5WW5TD,"Analizo la situación, pido consejos, hago mi propio criterio y tomo la decisión "
5/9/2024 19:30:55,4L83S1WU,"Valorar las opciones, analizar ventajas y desventajas y solicitar ayuda a terceros"
5/9/2024 22:04:15,1OGWU084,"Me doy a la tarea de ver que ventajas y desventajas tiene cierta decisión, después de pensar con cierta neutralidad, escojo el mejor punto posible de acuerdo a las necesidades que se buscan "
5/10/2024 13:59:01,IPYENR3M,"Analizar la importancia e impacto de esa decisión en mi vida, revisar que lo que voy a decidir encaje con mis valores, entender las posibles consecuencias de esa decisión y estar dispuesta a enfrentarlas,finalmente, confiar en mi análisis e instinto y tomar la decisión."
5/10/2024 15:00:27,XTINAGL2,"Analizo cual es la situación es más conveniente de acuerdo con lo que vaya a elegir. Posteriormente pienso en que consecuencias puede llegar a tener. Si la decisión se torna muy difícil sigo mi corazonada en base a la experiencia, siguiendo la ideología del escritor Jean-Paul Sartre. "
5/10/2024 15:20:56,PJEM9DJR,Anotar prioridades y que me va a costar mas
5/10/2024 16:27:26,90SG09DL,Realizar un analisis general de la situacion con las opciones. despues enlistar las ventajas y desventajas de cada posible eleccion y elegir la que se alinea mas con lo que deseo o encaja mas conmigo
5/10/2024 19:40:06,ZO6GKY6S,"Analizar todas los posibilidades, descartar las menos probables y decidir por una opción "
5/10/2024 22:31:28,S45KT7YO,Pensar en como eso afectara mi futuro y ver pros y contras
5/12/2024 0:48:52,T6C4YU2L,"Comprendo la situacion, analizo la situacion, propongo la mejor opcion y la realizo"
5/12/2024 20:18:00,9TQIQ8J0,Pensar en la que mejores beneficios y rendimientos brinde con el menor de los inconvenientes
5/12/2024 20:47:26,QOKLYQJZ,Pensar en qué me beneficia o perjudica y el tiempo que puede llevarme realizarlo
5/13/2024 9:54:13,AR2SHENR,"Analizar la elección, considerar pros y contras y finalmente tomar la decisión "
5/13/2024 18:24:51,MXD2BDEN,"Analizar todas las posibles formas a proceder que se me ocurran y sus respectivas consecuencias, una valoración de prioridades, y de ser posible realizar pruebas antes de tomar una decisión"
5/13/2024 20:32:28,I9HEYDJ0,"La analizo, checo posibles escenarios, tomo una posible solución y verifico si es la deseada"
5/13/2024 20:43:31,C2VL95E5,Descartar las peores opciones y las que queden imaginarse en cada una de ellas y ver cuál es mejor.
5/13/2024 20:44:20,YOP5JWEP,LO QUE DECIDA MI CORAZÓN
5/13/2024 20:46:18,YG3TTUE9,"Lanzo una moneda para elegir, cuando está en el aire me doy cuenta cual es la decision que en realidad quiero que salga"
5/13/2024 22:36:11,ZOYW0DWU,Analistas pros y contras 
5/14/2024 10:02:00,V5J3IP8N,La que más me convenga 
5/15/2024 20:14:17,E4EGEZ1X,Meditar las opciones disponibles y pensar màs a fondo que podría desencadenar una u otra opción. Incluso si es posible investigar algún caso o situación similar que ya sucedió antes.
5/15/2024 20:43:29,DJWQSCW2,Pensar en todas las posibles opciones que puedo tomar y basarme en la logica para elegir o experiencia previa incluso puedo recurrir a otra persona
5/15/2024 21:34:45,3KRGQIMS,"Busco las posibles consecuencias que esta me pueda generar, priorizando la ausencia del dolor antes que el placer."
5/15/2024 22:02:58,0K4CZRKQ,"Analizar la situación 
Identificar los pros y contras
Identificar mis necesidades sin afectar a los demás "
5/15/2024 23:23:27,5GRMSXOF,"Las consecuencias que podría traer la elección correcta, incorrecta y sus variantes "
5/16/2024 0:26:26,TDU8A4SC,Poner una balanza 
5/16/2024 0:29:08,QN6SP8W7,"Imaginar escenarios posibles ante cada situación, y elegir la que menos consecuencias malas llegué a presentar "
5/16/2024 0:35:07,CHNLHC6X,"Pensar en eso día y noche, revisar pros y contras, y posteriormente tomar la elección"
5/16/2024 0:55:45,IX724P8G,"el único paso que hago es analizar que consecuencias positivas o negativas tendría mi decisión, para ser lo más prudente y seguro al momento de decidir"
5/16/2024 1:13:18,B05YDAZ0,Visualizar desde todos los puntos de vista después analizar cada situación y tomar la decisión.
5/16/2024 1:41:10,AJKRH064,"1. Evalúo las opciones
2. Respiro lentamente
3. Identificó en qué me beneficia o no
4. Pregunto a personas cercanas su opinión 
5. Tomó la decisión "
5/16/2024 1:44:31,1RHBUABD,1.- planteamiento de la situación 2.- análisis de la misma 3.- proposición de solucion en base al análisis 
5/16/2024 1:45:41,86IH30I7,"1.- Pensar en el problema si lo hay.
2.- Pensar en consecuencias de cada decisión posible ya sea buena o mala.
3.- Determinar cuál es la que más conviene."
5/16/2024 7:20:37,7SV40TFC,"1. Pensar en las opciones 
2. Plantearme pros y contras
3. Pensar si no afecto a nadie más
4. Tomar la decisión "
5/16/2024 8:27:32,G2H8Q8RA,Tomo la que no afecte de forma 
5/16/2024 8:38:22,JC7G5EHG,"Pensar bien y tranquilamente, ver que consecuencias me va a traer y a quien voy a afectar"
5/16/2024 8:46:06,91VK19HH,"Buscar más opciones, comparar las opciones y reflexionar sobre la opción que elegí "
5/16/2024 9:12:26,KCXYQUUD,Evaluar cada una de las opciones y escoger la que mejor me convenga dependiendo el caso
5/16/2024 9:19:48,X7WQGQMT,"1ro tener en cuenta por donde quiero empezar, 2do empezar a hacer las idea ya sea tanto los pro y los contra, 3ro ir haciendo todo el proceso, 4to checar si funciono mi idea si no, solo no estresarme y comenzar de nuevo "
5/16/2024 9:36:26,BLO78S1C,Ver lo que pasaría a futuro al tomar esa elección 
5/16/2024 9:59:21,8MM32FBW,Normalmente pienso mucho las ventajas y desventajas de las opciones para elegir correctamente 
5/16/2024 10:42:34,PYVXS5Y5,"Evaluar las opciones y ver como me ayudaría esa decisión para el futuro y que tanto cambiaría mi presente, y analizar lo que más bienestar me daría."
5/16/2024 11:30:00,DJRCLO8P,"ver las opciones posibles , comparar la opcion elegida y elegir"
5/16/2024 12:00:29,ZJWB22YX,"pienso cuales son mis posibles soluciones y sus consecuencias, elijo la mejor y la llevo acabo"
5/16/2024 12:53:47,3EAZ56FK,Buscar todas las opciones posibles e identificar pros y contras de cada una
5/16/2024 13:11:17,ZT2GVR76,"Identifica y evalúa alternativas, considera consecuencias, consulta opiniones con otras personas, tomar una decisión."
5/16/2024 13:25:14,614O6Y4I,"Prioridad, resultado, recursos disponibles, tiempo invertido "
5/16/2024 13:45:24,14XGFLGK,"Analizaria la situacion, redactaria una lista de las posibles consecuencias positivas o negativas y llegaria a una conclusión. "
5/16/2024 13:54:46,CKOKU9P4,Pensar que debo hacer primero y como seguir para lograr mi meta a futuro para terminarlo y tratar de que todo salga como es debido 
5/16/2024 16:56:55,BGD4M2IP,"Analizar la situacion  , hacer balance de ventajas y desventajas "
5/16/2024 16:57:14,KGOL6JXH,"respirar, analizar, y ejecutar"
5/16/2024 17:16:08,V6MYHJGB,"Pensar en los posibles resultados negativos, preocuparme y sobre pensar, después prepararme para cuando salga mal"
5/17/2024 0:16:31,JZEC253P,"yo soy una persona creyente, por lo que primero lo oraría a Dios y consultaría después con personas sabias que quieren mi bien como mis padres, abuelos, etc."
5/17/2024 0:54:15,Y29P2VU6,Analizar complejidad-beneficios y elegir
5/17/2024 1:12:43,ORL0OVLI,Los factores de pros y contras así como cual es mi opción por la cual me declino más y  el por que aso como también comentar personas que me importan y pedir consejo sabiendo que es una guía más no algo que determine 
5/17/2024 2:06:42,9N0G1GM1,"Analizar todos los casos y sus consecuencias, ver sobre todo como me afectaría a mi y coo afectaría a otros."
5/17/2024 2:32:37,8TO1OH28,analizar los pros y contras de cada opción y tomar la que me dé más beneficios o en su defecto la que me haga más feliz
5/17/2024 8:59:10,MCPCHOLY,"Ver qué tan viable es, identificar que se necesita y en base a eso tomar una decisión "
5/17/2024 9:32:45,J4TCSVW0,Pensar en las consecuencias y beneficios que tendra esa acción y que seguira despues de eso.
5/17/2024 9:44:25,UNBMV59R,"Pues yo creo que depende, pero normalmente inicio por análisis de la decisión, investigo las diferentes opciones que tengo, analizo el impacto de mi posible decisión y finalmente tomo mi decisión "
5/17/2024 10:34:41,2CMHRG7X,"Analizar, pensar mis posibles soluciones y elegir mi mejor opción acorde a mis necesidades. "
5/17/2024 10:45:56,AYNOOGEB,"Analiso bien cada una de las situaciones presentes
Escojo la que más sienta que es correcta 
Analiso las ventajas de estas en base a la otra opción 
Pienso la situación unas cuantas horas más o días
Vuelvo a comparar ambas situaciones y elijo la mejor"
5/17/2024 10:55:25,ICZPD6VE,"1. Analizar si es factible la decisión.
2. Analizar ventajas y desventajas de la decisión.
3. Pedir un consejo o platicarlo con alguien de confianza.
4. Visualizar los posibles caminos que podría seguir al tomar la decisión.
5. Hacer un plan y tomar mi decisión."
5/17/2024 11:40:20,KXHR1RPU,Pensar en todas mis posibilidades y escoger la que sea más conveniente
5/20/2024 1:29:54,7PFSQZGK,"Evaluar pros y contras, preguntar a quienes hayan hecho una elección similar antes y comparar eso con mis opiniones personales para ver qué se siente más correcto para mí "
5/20/2024 8:07:43,RK9BOLBA,"Determino cual es el problema o temática, analizo las ventajas y desventajas de cada posible decisión que puedo tomar y tomo la decisión que crea más conveniente. "
5/22/2024 19:49:00,AI6RPUWX,Analizo cual es la mejor opción 
5/24/2024 11:34:36,KIBDSKF6,"Depende de lo que haya que elegir pero generalmente:
1. Analizo el proposito de mi eleccion
2. Analizo las opciones
3. tomo en cuenta tanto lo logico como lo emocional y pienso en las consecuencias de mi eleccion"
5/24/2024 19:04:24,19QO0M44,"Considerar cuáles son mis opciones, ver pros y contras de cada uno, decidir "
6/12/2024 18:05:58,I01P7HCR,"primero tengo que conocer el problema, me cuestionaría  por que tomaría la decisión y si esta me ayuda o me perjudica."
